record_id,sample,mode,o_taz,d_taz,restore_average_min,cut_average_min,delta_min
6564560211,"bus_subway_trolley","Bus / trolleybus",53,50,23.227,24.262,1.035
6577150102,"bus_subway_trolley","Subway / El",1610,116,46.779,50.831,4.052
6577150107,"bus_subway_trolley","Subway / El",116,1610,53.15,55.09,1.94
6578490102,"bus_subway_trolley","Subway / El",4459,1816,65.327,68.842,3.515
6578490105,"bus_subway_trolley","Subway / El",844,4459,44.483,47.596,3.113
6578490108,"bus_subway_trolley","Subway / El",836,1036,32.767,35.983,3.217
6578490111,"bus_subway_trolley","Subway / El",1036,4459,50.404,45.069,-5.335
6578490202,"bus_subway_trolley","Subway / El",4459,1036,32.067,33.817,1.75
6578490205,"bus_subway_trolley","Subway / El",1819,4448,60.737,88.092,27.354
6578490206,"bus_subway_trolley","Bus / trolleybus",4448,4448,16.033,17.283,1.25
6581680101,"bus_subway_trolley","Bus / trolleybus",122,91,22.269,29.021,6.752
6583630101,"bus_subway_trolley","Bus / trolleybus",1401,621,36.062,39.483,3.421
6583630104,"bus_subway_trolley","Bus / trolleybus",619,619,12.558,15.188,2.629
6595380202,"bus_subway_trolley","Subway / El",1035,76,18.75,21.75,3
6595380205,"bus_subway_trolley","Bus / trolleybus",59,85,15.967,17.2,1.233
6595380206,"bus_subway_trolley","Bus / trolleybus",85,1027,25.815,28.642,2.827
6604250201,"bus_subway_trolley","Subway / El",10209,10209,15.99,16.735,0.746
6611090102,"bus_subway_trolley","Subway / El",1026,1037,21.004,21.81,0.806
6655580101,"bus_subway_trolley","Bus / trolleybus",10007,10012,27.4,25.45,-1.95
6655580102,"bus_subway_trolley","Bus / trolleybus",10012,5019,44.754,58.417,13.663
6660390201,"bus_subway_trolley","Trolley / light rail",1015,414,36.673,37.729,1.056
6660390202,"bus_subway_trolley","Subway / El",414,61,31.017,35.258,4.242
6660390203,"bus_subway_trolley","Bus / trolleybus",61,1015,25.983,28.596,2.613
6660390301,"bus_subway_trolley","Trolley / light rail",1015,25,27.102,25.69,-1.413
6660390302,"bus_subway_trolley","Bus / trolleybus",25,1033,28.958,32.327,3.369
6661000401,"bus_subway_trolley","Bus / trolleybus",5003,5029,45.808,46.933,1.125
6661000402,"bus_subway_trolley","Bus / trolleybus",5029,5003,45.337,45.337,0
6691010101,"bus_subway_trolley","Trolley / light rail",1007,74,29.681,33.425,3.744
6691010102,"bus_subway_trolley","Subway / El",74,409,15.69,16.256,0.567
6691010103,"bus_subway_trolley","Subway / El",409,44,25.05,25.158,0.108
6691010106,"bus_subway_trolley","Subway / El",844,807,23.188,26.235,3.048
6691010108,"bus_subway_trolley","Subway / El",804,844,26.062,31.442,5.379
6691010109,"bus_subway_trolley","Bus / trolleybus",844,807,23.023,25.898,2.875
6691010202,"bus_subway_trolley","Subway / El",804,91,28.6,28.1,-0.5
6691010205,"bus_subway_trolley","Bus / trolleybus",839,842,33.275,26.933,-6.342
6691010206,"bus_subway_trolley","Bus / trolleybus",842,1007,34.8,39.99,5.19
6701330102,"bus_subway_trolley","Bus / trolleybus",2215,4459,49.05,48.8,-0.25
6701330103,"bus_subway_trolley","Subway / El",4459,10201,54,55.875,1.875
6701330104,"bus_subway_trolley","Bus / trolleybus",10201,10422,31.171,47.312,16.141
6701330105,"bus_subway_trolley","Bus / trolleybus",10422,10402,32.558,43.808,11.25
6701330110,"bus_subway_trolley","Bus / trolleybus",10402,10422,33.6,41.725,8.125
6722590301,"bus_subway_trolley","Bus / trolleybus",614,623,30.602,46.179,15.577
6722590302,"bus_subway_trolley","Bus / trolleybus",623,614,28.233,26.7,-1.533
6736590101,"bus_subway_trolley","Subway / El",97,1405,36.962,39.9,2.938
6736590202,"bus_subway_trolley","Subway / El",74,1405,22.754,22.171,-0.583
6736830102,"bus_subway_trolley","Bus / trolleybus",53,2434,67.933,72.273,4.34
6745010103,"bus_subway_trolley","Bus / trolleybus",92,134,13.325,15.394,2.069
6745010105,"bus_subway_trolley","Trolley / light rail",134,134,10.8,13.227,2.427
6752060104,"bus_subway_trolley","Bus / trolleybus",11613,11625,NA,NA,NA
6754790401,"bus_subway_trolley","Bus / trolleybus",2436,2407,49.933,51.794,1.861
6754790402,"bus_subway_trolley","Bus / trolleybus",2407,2436,36.002,38.696,2.694
6756010101,"bus_subway_trolley","Bus / trolleybus",4249,1014,78.692,82.917,4.225
6756010102,"bus_subway_trolley","Bus / trolleybus",1014,4249,84.858,85.358,0.5
6779660101,"bus_subway_trolley","Subway / El",1021,117,29.969,29.973,0.004
6779660102,"bus_subway_trolley","Subway / El",117,1021,31.031,33.183,2.152
6808990101,"bus_subway_trolley","Bus / trolleybus",97,38,22.083,28.371,6.288
6808990201,"bus_subway_trolley","Bus / trolleybus",97,56,19.081,25.152,6.071
6811760301,"bus_subway_trolley","Subway / El",10001,4459,48.112,41.175,-6.938
6811760302,"bus_subway_trolley","Subway / El",4459,72,37.9,37.4,-0.5
6819100103,"bus_subway_trolley","Bus / trolleybus",4423,4447,30.385,31.033,0.648
6819100104,"bus_subway_trolley","Bus / trolleybus",4447,1020,33.9,36.065,2.165
6821910102,"bus_subway_trolley","Subway / El",2423,93,40.319,42.85,2.531
6825030202,"bus_subway_trolley","Bus / trolleybus",139,3014,61.458,65.781,4.323
6825030203,"bus_subway_trolley","Trolley / light rail",3014,1040,56,55.25,-0.75
6825030206,"bus_subway_trolley","Bus / trolleybus",3014,406,60.619,68.677,8.058
6826830102,"bus_subway_trolley","Bus / trolleybus",96,5016,49.515,48.127,-1.387
6857600102,"bus_subway_trolley","Subway / El",59,816,28.89,31.094,2.204
6869210102,"bus_subway_trolley","Bus / trolleybus",68,839,31.7,34.046,2.346
6869210103,"bus_subway_trolley","Bus / trolleybus",839,34,35.783,37.11,1.327
6869210201,"bus_subway_trolley","Bus / trolleybus",34,93,21.552,22.35,0.798
6869210204,"bus_subway_trolley","Bus / trolleybus",93,34,18.885,20.206,1.321
6870450301,"bus_subway_trolley","Bus / trolleybus",1039,135,21.283,23.512,2.229
6870450302,"bus_subway_trolley","Bus / trolleybus",135,1039,32.071,31.152,-0.919
6873890101,"bus_subway_trolley","Trolley / light rail",1016,10010,49.7,52.133,2.433
6873890301,"bus_subway_trolley","Subway / El",1016,135,34.844,38.85,4.006
6873890302,"bus_subway_trolley","Subway / El",135,1016,39.775,41.5,1.725
6884110202,"bus_subway_trolley","Bus / trolleybus",16044,1028,NA,NA,NA
6887190204,"bus_subway_trolley","Bus / trolleybus",1025,122,21.925,22.788,0.863
6889290101,"bus_subway_trolley","Subway / El",834,58,20.775,23.4,2.625
6889290103,"bus_subway_trolley","Subway / El",58,834,20.06,25.887,5.827
6889290104,"bus_subway_trolley","Subway / El",834,8,26.86,24.529,-2.331
6907450304,"bus_subway_trolley","Bus / trolleybus",135,44,17.25,18.779,1.529
6910820204,"bus_subway_trolley","Subway / El",1036,4459,40.892,42.479,1.587
6910820205,"bus_subway_trolley","Trolley / light rail",4459,4806,56.719,57.362,0.644
6915610202,"bus_subway_trolley","Trolley / light rail",4444,4459,23.658,26.417,2.758
6915610203,"bus_subway_trolley","Subway / El",4459,76,36,36.75,0.75
6915610206,"bus_subway_trolley","Subway / El",76,76,9.988,9.265,-0.723
6915610207,"bus_subway_trolley","Trolley / light rail",76,76,7.665,9.244,1.579
6953780101,"bus_subway_trolley","Bus / trolleybus",2023,135,41.081,40.827,-0.254
6953780201,"bus_subway_trolley","Bus / trolleybus",2023,135,41.081,40.827,-0.254
6954690205,"bus_subway_trolley","Trolley / light rail",1040,1017,25.358,27.012,1.654
6955500103,"bus_subway_trolley","Bus / trolleybus",10422,10404,69.275,72.3,3.025
6955500104,"bus_subway_trolley","Bus / trolleybus",10404,10422,59.957,71.1,11.143
6955500105,"bus_subway_trolley","Bus / trolleybus",10422,10434,81.183,86.183,5
6978890101,"bus_subway_trolley","Bus / trolleybus",2415,2413,13.56,12.902,-0.658
6978890102,"bus_subway_trolley","Bus / trolleybus",2413,2606,31.212,29.333,-1.879
6978890103,"bus_subway_trolley","Bus / trolleybus",2606,2615,24.335,22.721,-1.615
6978890104,"bus_subway_trolley","Bus / trolleybus",2615,2415,20.275,21.025,0.75
6978890201,"bus_subway_trolley","Bus / trolleybus",2415,2615,15.315,16.431,1.117
6978890202,"bus_subway_trolley","Bus / trolleybus",2615,2415,21.15,20.15,-1
6991330101,"bus_subway_trolley","Bus / trolleybus",139,58,20.606,24.902,4.296
6991330102,"bus_subway_trolley","Bus / trolleybus",58,139,28.25,29.89,1.64
6991330202,"bus_subway_trolley","Bus / trolleybus",61,139,25.502,28.194,2.692
6992980106,"bus_subway_trolley","Bus / trolleybus",95,9,24.283,31.152,6.869
7009600101,"bus_subway_trolley","Bus / trolleybus",2424,12211,66.35,68.975,2.625
7009600102,"bus_subway_trolley","Bus / trolleybus",12211,12238,64.767,65.431,0.665
7009600104,"bus_subway_trolley","Bus / trolleybus",12238,2424,49.367,52.117,2.75
7018990101,"bus_subway_trolley","Subway / El",1016,137,33.233,37.431,4.198
7018990102,"bus_subway_trolley","Subway / El",137,1016,46.917,51.175,4.258
7059570101,"bus_subway_trolley","Subway / El",603,100,31.817,31.317,-0.5
7081300202,"bus_subway_trolley","Bus / trolleybus",1435,91,37.183,36.004,-1.179
7081300203,"bus_subway_trolley","Bus / trolleybus",91,2404,46.388,44.977,-1.41
7081300302,"bus_subway_trolley","Bus / trolleybus",1437,2404,36.317,37.867,1.55
7082240105,"bus_subway_trolley","Subway / El",1036,90,21.983,23.483,1.5
7083360202,"bus_subway_trolley","Bus / trolleybus",56,1818,35.356,39.379,4.023
7083360203,"bus_subway_trolley","Bus / trolleybus",1818,1023,44.383,48.542,4.158
7093280101,"bus_subway_trolley","Bus / trolleybus",17,133,31.621,31.492,-0.129
7093280102,"bus_subway_trolley","Bus / trolleybus",133,1225,34.817,37.017,2.2
7093280201,"bus_subway_trolley","Bus / trolleybus",17,133,31.621,31.492,-0.129
7093280202,"bus_subway_trolley","Bus / trolleybus",133,1225,34.817,37.017,2.2
7106040202,"bus_subway_trolley","Subway / El",90,2632,40.921,40.406,-0.515
7106040203,"bus_subway_trolley","Subway / El",2632,74,44.633,45.133,0.5
7108500202,"bus_subway_trolley","Bus / trolleybus",2211,2004,83.969,88.581,4.612
7108500402,"bus_subway_trolley","Bus / trolleybus",84,2004,68.742,69.45,0.708
7112300102,"bus_subway_trolley","Bus / trolleybus",4207,1012,78.88,88.687,9.807
7139750301,"bus_subway_trolley","Bus / trolleybus",2820,91,57.85,60.1,2.25
7139750302,"bus_subway_trolley","Bus / trolleybus",91,2820,69.875,71.713,1.838
7155170102,"bus_subway_trolley","Bus / trolleybus",1610,1610,8.771,9.171,0.4
7155170103,"bus_subway_trolley","Subway / El",1610,71,37.7,41.95,4.25
7155170104,"bus_subway_trolley","Subway / El",71,71,8.34,9.123,0.783
7155170105,"bus_subway_trolley","Subway / El",71,1406,25.29,26.792,1.502
7155170106,"bus_subway_trolley","Bus / trolleybus",1406,618,30.046,33.05,3.004
7155170107,"bus_subway_trolley","Bus / trolleybus",618,1607,49.767,NA,NA
7186030101,"bus_subway_trolley","Bus / trolleybus",7034,7021,41.067,41.067,0
7190080103,"bus_subway_trolley","Bus / trolleybus",5,414,35.508,36.696,1.188
7193950201,"bus_subway_trolley","Bus / trolleybus",3034,1206,89.883,86.883,-3
7193950202,"bus_subway_trolley","Subway / El",1206,3034,92.825,94.071,1.246
7196350102,"bus_subway_trolley","Trolley / light rail",1018,73,16.248,16.55,0.302
7196350104,"bus_subway_trolley","Trolley / light rail",90,1210,30.015,34.183,4.169
7200840101,"bus_subway_trolley","Bus / trolleybus",3401,3616,NA,NA,NA
7200840201,"bus_subway_trolley","Bus / trolleybus",3401,1610,66.15,35.271,-30.879
7200840202,"bus_subway_trolley","Subway / El",1610,1035,54.283,58.033,3.75
7200840205,"bus_subway_trolley","Subway / El",1035,76,21.25,23.467,2.217
7200840207,"bus_subway_trolley","Bus / trolleybus",80,814,30.119,32.017,1.898
7200840210,"bus_subway_trolley","Bus / trolleybus",814,76,30.669,30.85,0.181
7200840211,"bus_subway_trolley","Subway / El",76,1610,81.2,97.9,16.7
7200840212,"bus_subway_trolley","Bus / trolleybus",1610,3401,117.95,NA,NA
7200840301,"bus_subway_trolley","Bus / trolleybus",3401,3610,36.633,NA,NA
7218350101,"bus_subway_trolley","Bus / trolleybus",74,10012,60.223,64.748,4.525
7218350102,"bus_subway_trolley","Bus / trolleybus",10012,4459,47.567,55.175,7.608
7218350201,"bus_subway_trolley","Bus / trolleybus",4453,5053,88.573,96.117,7.544
7218350202,"bus_subway_trolley","Bus / trolleybus",5053,4459,65.003,83.5,18.497
7218350301,"bus_subway_trolley","Bus / trolleybus",1225,4459,46.017,44.906,-1.11
7225010102,"bus_subway_trolley","Bus / trolleybus",59,5,19.127,23.573,4.446
7225010202,"bus_subway_trolley","Bus / trolleybus",59,38,12.927,13.733,0.806
7230170102,"bus_subway_trolley","Subway / El",5017,98,68.85,65.35,-3.5
7230170104,"bus_subway_trolley","Subway / El",76,98,10.275,8.252,-2.023
7238160101,"bus_subway_trolley","Bus / trolleybus",1225,1026,31.004,30.779,-0.225
7238160102,"bus_subway_trolley","Bus / trolleybus",1026,1027,24.488,26.256,1.769
7238160103,"bus_subway_trolley","Bus / trolleybus",1027,1225,29.396,31.381,1.985
7238160104,"bus_subway_trolley","Bus / trolleybus",1225,1031,30.452,30.488,0.035
7238160105,"bus_subway_trolley","Bus / trolleybus",1031,1225,29.454,26.492,-2.963
7238160205,"bus_subway_trolley","Bus / trolleybus",1040,1225,40.183,35.169,-5.015
7238160301,"bus_subway_trolley","Bus / trolleybus",1225,1035,31.756,34.477,2.721
7238160303,"bus_subway_trolley","Bus / trolleybus",1211,1233,32.41,33.146,0.735
7238160304,"bus_subway_trolley","Bus / trolleybus",1233,1225,18.179,17.86,-0.319
7244310102,"bus_subway_trolley","Bus / trolleybus",8009,85,103.1,99.057,-4.043
7259750101,"bus_subway_trolley","Bus / trolleybus",810,60,23.194,26.819,3.625
7259750201,"bus_subway_trolley","Bus / trolleybus",91,811,33.029,33.25,0.221
7259750202,"bus_subway_trolley","Bus / trolleybus",811,803,17.863,15.446,-2.417
7259750203,"bus_subway_trolley","Bus / trolleybus",803,817,23.465,22.392,-1.073
7272680101,"bus_subway_trolley","Bus / trolleybus",56,56,8.696,7.915,-0.781
7281760101,"bus_subway_trolley","Bus / trolleybus",1021,91,25.3,29.392,4.092
7281760102,"bus_subway_trolley","Bus / trolleybus",91,1021,30.573,25.577,-4.996
7286230101,"bus_subway_trolley","Bus / trolleybus",138,38,28.367,34.429,6.063
7286230103,"bus_subway_trolley","Bus / trolleybus",90,138,22.658,23.856,1.198
7294550301,"bus_subway_trolley","Bus / trolleybus",3406,133,78.948,77.815,-1.133
7296440110,"bus_subway_trolley","Bus / trolleybus",92,2210,NA,NA,NA
7296440111,"bus_subway_trolley","Bus / trolleybus",2210,92,NA,NA,NA
7306590104,"bus_subway_trolley","Bus / trolleybus",69,3222,79.365,NA,NA
7318400101,"bus_subway_trolley","Subway / El",5009,96,40.435,41.206,0.771
7318400102,"bus_subway_trolley","Subway / El",96,5009,37.642,35.767,-1.875
7321150102,"bus_subway_trolley","Bus / trolleybus",841,834,20.483,27.733,7.25
7321150103,"bus_subway_trolley","Bus / trolleybus",834,2622,47.1,47.358,0.258
7321150104,"bus_subway_trolley","Bus / trolleybus",2622,2801,48.621,55.042,6.421
7321150106,"bus_subway_trolley","Bus / trolleybus",2807,2618,47.754,55.481,7.727
7321150108,"bus_subway_trolley","Bus / trolleybus",2622,834,49.983,52.233,2.25
7321150109,"bus_subway_trolley","Bus / trolleybus",834,840,19.967,21.548,1.581
7327690103,"bus_subway_trolley","Bus / trolleybus",42,13,19.062,22.817,3.754
7343290302,"bus_subway_trolley","Bus / trolleybus",103,74,8.412,9.342,0.929
7347290102,"bus_subway_trolley","Subway / El",2622,41,33.367,36.179,2.812
7347290105,"bus_subway_trolley","Subway / El",41,2618,39.967,40.381,0.415
7368370102,"bus_subway_trolley","Subway / El",1401,4454,61.929,66.175,4.246
7368370103,"bus_subway_trolley","Subway / El",4454,76,28,31.75,3.75
7368370104,"bus_subway_trolley","Bus / trolleybus",76,133,18.204,15.635,-2.569
7368370105,"bus_subway_trolley","Subway / El",133,426,42.817,43.067,0.25
7385020103,"bus_subway_trolley","Bus / trolleybus",23,1037,27.825,32.004,4.179
7385020105,"bus_subway_trolley","Subway / El",1036,22,29.923,33.992,4.069
7385840101,"bus_subway_trolley","Bus / trolleybus",83,3423,89.715,91.715,2
7385840102,"bus_subway_trolley","Subway / El",3423,70,84.617,90.117,5.5
7385840103,"bus_subway_trolley","Subway / El",70,78,14.64,14.312,-0.327
7385840104,"bus_subway_trolley","Subway / El",78,431,32.188,34.525,2.337
7385840202,"bus_subway_trolley","Subway / El",88,431,32.323,35.367,3.044
7413510101,"bus_subway_trolley","Bus / trolleybus",4025,4207,61.65,61.65,0
7413510201,"bus_subway_trolley","Bus / trolleybus",4236,4207,55.525,62.55,7.025
7422620101,"bus_subway_trolley","Bus / trolleybus",2814,74,64.81,70.915,6.104
7430200101,"bus_subway_trolley","Bus / trolleybus",2410,1610,46.381,51.877,5.496
7430200201,"bus_subway_trolley","Bus / trolleybus",1233,1610,62.212,72.833,10.621
7433810103,"bus_subway_trolley","Bus / trolleybus",1224,1210,21.523,23.233,1.71
7454250102,"bus_subway_trolley","Bus / trolleybus",1009,73,31.6,35.75,4.15
7454250106,"bus_subway_trolley","Subway / El",71,1213,21.917,22.238,0.321
7454250107,"bus_subway_trolley","Bus / trolleybus",1213,1215,9.815,12.19,2.375
7454250202,"bus_subway_trolley","Bus / trolleybus",1009,90,34.733,35.483,0.75
7454250207,"bus_subway_trolley","Bus / trolleybus",71,1213,20.863,20.39,-0.473
7456980101,"bus_subway_trolley","Subway / El",1031,5020,63.817,67.456,3.64
7456980102,"bus_subway_trolley","Subway / El",5020,1031,48.346,49.596,1.25
7490830101,"bus_subway_trolley","Bus / trolleybus",3622,3612,39.733,31.308,-8.425
7490830102,"bus_subway_trolley","Bus / trolleybus",3612,3622,29.05,31.3,2.25
7490830201,"bus_subway_trolley","Bus / trolleybus",3622,15603,60.102,62.835,2.733
7490830202,"bus_subway_trolley","Bus / trolleybus",15603,3612,33.746,47.038,13.292
7490830203,"bus_subway_trolley","Bus / trolleybus",3612,3622,27.321,28.781,1.46
10003630201,"bus_subway_trolley","Subway / El",603,76,30.6,29.85,-0.75
10003630202,"bus_subway_trolley","Subway / El",76,103,17.625,16.735,-0.89
10003630203,"bus_subway_trolley","Subway / El",103,603,27.6,31.044,3.444
10024340103,"bus_subway_trolley","Bus / trolleybus",103,74,8.469,8.488,0.019
10153090101,"bus_subway_trolley","Bus / trolleybus",422,1616,59.885,62.575,2.69
10153090102,"bus_subway_trolley","Bus / trolleybus",1616,422,58.679,60.375,1.696
10231310105,"bus_subway_trolley","Trolley / light rail",11646,11646,59.275,64.825,5.55
10242350101,"bus_subway_trolley","Bus / trolleybus",1035,417,42.129,42.467,0.337
10242350201,"bus_subway_trolley","Bus / trolleybus",2606,15214,NA,NA,NA
10242350202,"bus_subway_trolley","Bus / trolleybus",15214,417,NA,NA,NA
10283530301,"bus_subway_trolley","Bus / trolleybus",622,1601,27.55,29.967,2.417
10283530302,"bus_subway_trolley","Bus / trolleybus",1601,622,27.715,29.442,1.727
10285100101,"bus_subway_trolley","Bus / trolleybus",1001,846,39.206,42.573,3.367
10285100102,"bus_subway_trolley","Bus / trolleybus",846,46,29.996,34.737,4.742
10285100103,"bus_subway_trolley","Bus / trolleybus",46,2023,44.092,39.296,-4.796
10285100104,"bus_subway_trolley","Trolley / light rail",2023,2018,12.525,13.65,1.125
10285100105,"bus_subway_trolley","Trolley / light rail",2018,1001,23.217,23.575,0.358
10293830102,"bus_subway_trolley","Trolley / light rail",1031,1021,17.927,19.65,1.723
10293830103,"bus_subway_trolley","Trolley / light rail",1021,1014,29.015,31.267,2.252
10303490101,"bus_subway_trolley","Bus / trolleybus",128,52,25.062,30,4.938
10303490102,"bus_subway_trolley","Bus / trolleybus",52,3221,63.167,74.888,11.721
10303490103,"bus_subway_trolley","Bus / trolleybus",3221,1026,NA,61.423,NA
10303490104,"bus_subway_trolley","Subway / El",1026,401,29.45,30.113,0.663
10303490105,"bus_subway_trolley","Trolley / light rail",401,128,12.806,12.906,0.1
10303490106,"bus_subway_trolley","Bus / trolleybus",128,36,25.465,31.617,6.152
10308930204,"bus_subway_trolley","Bus / trolleybus",10019,96,66.01,77.317,11.306
10308930205,"bus_subway_trolley","Bus / trolleybus",96,10019,64.558,67.123,2.565
10308930206,"bus_subway_trolley","Bus / trolleybus",10019,108,63.233,74.85,11.617
10308930207,"bus_subway_trolley","Bus / trolleybus",108,10019,NA,73.517,NA
10381140103,"bus_subway_trolley","Bus / trolleybus",3208,1415,39.154,47.365,8.21
10381140104,"bus_subway_trolley","Subway / El",1415,103,33.985,37.742,3.756
10381140105,"bus_subway_trolley","Bus / trolleybus",103,3208,41.533,46.183,4.65
10416920101,"bus_subway_trolley","Bus / trolleybus",3,1415,39.2,39.677,0.477
10512930203,"bus_subway_trolley","Bus / trolleybus",103,141,23.565,28.031,4.467
10512930302,"bus_subway_trolley","Subway / El",134,2615,28.581,30.579,1.998
10516820202,"bus_subway_trolley","Bus / trolleybus",4804,7059,NA,NA,NA
10516820203,"bus_subway_trolley","Bus / trolleybus",7059,4804,NA,NA,NA
10541430105,"bus_subway_trolley","Bus / trolleybus",2402,1428,23.208,20.521,-2.688
10541430109,"bus_subway_trolley","Bus / trolleybus",831,804,24.035,25.221,1.185
10541430110,"bus_subway_trolley","Bus / trolleybus",804,803,15.325,16.521,1.196
10541430113,"bus_subway_trolley","Bus / trolleybus",803,808,12.323,14.469,2.146
10541430114,"bus_subway_trolley","Bus / trolleybus",808,804,29.073,33.125,4.052
10541430115,"bus_subway_trolley","Bus / trolleybus",804,2402,60.254,68.775,8.521
10716540102,"bus_subway_trolley","Bus / trolleybus",2614,2801,44.608,46.875,2.267
10716540103,"bus_subway_trolley","Bus / trolleybus",2801,2622,43.89,43.51,-0.379
10716540105,"bus_subway_trolley","Bus / trolleybus",2423,1626,42.458,48.194,5.735
10716540108,"bus_subway_trolley","Bus / trolleybus",11622,2801,NA,NA,NA
10716540202,"bus_subway_trolley","Bus / trolleybus",1626,2801,35.177,35.356,0.179
10717170102,"bus_subway_trolley","Trolley / light rail",1021,76,22.25,26.808,4.558
10717170105,"bus_subway_trolley","Trolley / light rail",72,1016,26.69,31.179,4.49
10728430104,"bus_subway_trolley","Bus / trolleybus",103,140,21.296,25.66,4.365
10733780301,"bus_subway_trolley","Bus / trolleybus",626,3034,59.196,65.329,6.133
10733780302,"bus_subway_trolley","Bus / trolleybus",3034,626,67.773,73.246,5.473
10767710306,"bus_subway_trolley","Bus / trolleybus",12430,12015,48.833,NA,NA
10767710309,"bus_subway_trolley","Bus / trolleybus",12015,12430,44.083,NA,NA
10767710314,"bus_subway_trolley","Subway / El",1036,69,32.967,37.467,4.5
10886840101,"bus_subway_trolley","Bus / trolleybus",3624,89,79.938,96.938,17
10886840102,"bus_subway_trolley","Bus / trolleybus",89,3409,67.029,73.333,6.304
10886840103,"bus_subway_trolley","Bus / trolleybus",3409,76,80.812,80.779,-0.033
10886840105,"bus_subway_trolley","Bus / trolleybus",71,3624,81.081,107.631,26.55
10983270104,"bus_subway_trolley","Bus / trolleybus",2411,1428,26.758,26.8,0.042
10983270105,"bus_subway_trolley","Subway / El",1428,69,24.775,27.49,2.715
10983270109,"bus_subway_trolley","Subway / El",69,1428,20.148,19.556,-0.592
10983270110,"bus_subway_trolley","Bus / trolleybus",1428,2411,29.025,32.454,3.429
10983270202,"bus_subway_trolley","Bus / trolleybus",2411,1428,38.476,35.045,-3.431
10983270203,"bus_subway_trolley","Subway / El",1428,41,29.992,30.96,0.969
10983270206,"bus_subway_trolley","Subway / El",41,1428,27.129,29.856,2.727
10983270207,"bus_subway_trolley","Bus / trolleybus",1428,2411,31.002,30.5,-0.502
11028550101,"bus_subway_trolley","Bus / trolleybus",2401,1816,62.081,67.144,5.062
11028550102,"bus_subway_trolley","Bus / trolleybus",1816,1222,66.31,71.067,4.757
11028550103,"bus_subway_trolley","Bus / trolleybus",1222,2218,32.408,38.383,5.975
11056340101,"bus_subway_trolley","Bus / trolleybus",10402,12036,59.55,56.925,-2.625
11056340102,"bus_subway_trolley","Bus / trolleybus",12036,10402,33.642,41.967,8.325
11065170302,"bus_subway_trolley","Bus / trolleybus",4414,4420,12.312,17.15,4.837
11097420101,"bus_subway_trolley","Bus / trolleybus",1440,91,32.298,33.015,0.717
11097420102,"bus_subway_trolley","Bus / trolleybus",91,1440,42.367,42.665,0.298
11126420102,"bus_subway_trolley","Bus / trolleybus",822,830,14.923,15.285,0.363
11126420104,"bus_subway_trolley","Bus / trolleybus",85,825,31.887,38.39,6.502
11193150101,"bus_subway_trolley","Bus / trolleybus",433,433,8.206,9.825,1.619
11193150301,"bus_subway_trolley","Bus / trolleybus",433,415,16.367,16.973,0.606
11193150302,"bus_subway_trolley","Bus / trolleybus",415,433,17.144,18.381,1.238
11196660401,"bus_subway_trolley","Subway / El",11843,414,NA,NA,NA
11203010101,"bus_subway_trolley","Subway / El",2626,74,42.696,45.383,2.688
11203010107,"bus_subway_trolley","Subway / El",57,2622,41.069,41.267,0.198
11230090202,"bus_subway_trolley","Subway / El",1610,91,40.35,46.86,6.51
11230090203,"bus_subway_trolley","Subway / El",91,3003,58.515,56.804,-1.71
11313060201,"bus_subway_trolley","Bus / trolleybus",2802,75,52.058,54.4,2.342
11313060202,"bus_subway_trolley","Bus / trolleybus",75,2802,62.665,61.562,-1.102
11374790102,"bus_subway_trolley","Subway / El",5050,4459,35.467,35.467,0
11374790103,"bus_subway_trolley","Subway / El",4459,87,38.35,39.85,1.5
11374790106,"bus_subway_trolley","Subway / El",87,4459,36.558,41,4.442
11374790107,"bus_subway_trolley","Subway / El",4459,5050,40.175,40.175,0
11470540108,"bus_subway_trolley","Bus / trolleybus",1011,1818,49.602,51.002,1.4
11470540109,"bus_subway_trolley","Bus / trolleybus",1818,1006,31.5,35.183,3.683
11662350104,"bus_subway_trolley","Bus / trolleybus",3019,3031,31.967,36.894,4.927
11662350105,"bus_subway_trolley","Bus / trolleybus",3031,3012,38.044,39.543,1.499
11712980102,"bus_subway_trolley","Bus / trolleybus",74,71,7.35,9.6,2.25
11816680101,"bus_subway_trolley","Subway / El",4450,87,37.1,41.696,4.596
11816680102,"bus_subway_trolley","Subway / El",87,4450,40.36,43.663,3.302
11928380302,"bus_subway_trolley","Bus / trolleybus",3031,2817,37.51,42.035,4.525
11928380304,"bus_subway_trolley","Bus / trolleybus",3031,2809,22.167,26.633,4.467
11988050101,"bus_subway_trolley","Bus / trolleybus",435,25,49.354,50.625,1.271
11988050102,"bus_subway_trolley","Bus / trolleybus",25,435,51.381,47.794,-3.587
11988050201,"bus_subway_trolley","Bus / trolleybus",435,435,12.592,12.592,0
11988050501,"bus_subway_trolley","Bus / trolleybus",843,435,62.51,63.196,0.685
11988050601,"bus_subway_trolley","Bus / trolleybus",843,435,62.51,63.196,0.685
11988790201,"bus_subway_trolley","Trolley / light rail",15624,414,106.567,145.008,38.442
12010950302,"bus_subway_trolley","Bus / trolleybus",4814,1014,100.633,92.823,-7.81
12010950305,"bus_subway_trolley","Bus / trolleybus",1017,1017,7.948,9.769,1.821
12024070101,"bus_subway_trolley","Subway / El",1013,1013,NA,NA,NA
12024100303,"bus_subway_trolley","Bus / trolleybus",7,2209,60.413,63.508,3.096
12091100102,"bus_subway_trolley","Bus / trolleybus",98,10011,123.7,NA,NA
