"","ID","HH_ID","PERSON_NUM","PERSON_ID","HH_WEIGHT","P_WEIGHT","TOUR_NUM","WKSUB_NUM","WKSUB_ID","TRIP_NUM","TRIP_ID","RECORD_ID","NOGO","WHYNO","TOUR_TYPE","TOUR_STOPS","START_TRAV","O_LOC_TYPE","O_GEO_ACC","O_STATE","O_REGION","O_COUNTY","O_CPA","O_MCD","O_TRACT","O_TAZ","ARRIVE","ACTIV1","ACTIV2","ACTIV3","ACTIV4","ACT_DUR1","ACT_DUR2","ACT_DUR3","ACT_DUR4","DEPART","MODE","MODE_AGG","PARTY","HH_MEM","HH_PER_NUM1","HH_PER_NUM2","HH_PER_NUM3","HH_PER_NUM4","HH_PER_NUM5","HH_PER_NUM6","DRVER","VEH_NUM","USE_TOLL","TOLL_RD1","TOLL_RD2","TOLL_RD3","TOLL_RD4","TOLL_RD5","TOLL_B1","TOLL_B2","TOLL_B3","TOLL_B4","TOLL_B5","TOLL_B6","TOLL_B7","TOLL_B8","TOLL_B9","PARK_AT","PARK_TRAV","PARK_PAY","PARK_COST","PARK_UNIT","D_LOC_TYPE","D_GEO_ACC","D_STATE","D_REGION","D_COUNTY","D_CPA","D_MCD","D_TRACT","D_TAZ","TripFactor","Survey_TravTime","Model_TravTime","Model_TravDist","CompositeWeight"
"1482",71227,745698,1,74569801,196.8888379,246.176728,1,NA,7.45698e+11,2,7.45698e+13,7456980102,NA,NA,1,NA,NA,2,1,42,1,42045,"045_206",4204533144,42045408300,5020,"11:45",14,5,NA,NA,"6:00","2:00","","","19:45",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_110",4210160000,42101008802,1031,1.17,40,42.911806,8.415655,288.0267718
"1483",71553,749083,1,74908301,632.7599042,109.4615567,1,NA,7.49083e+11,1,7.49083e+13,7490830101,NA,NA,2,1,2,1,1,42,1,42101,"101_116",4210160000,42101036302,3622,"",1,NA,NA,NA,"0:00","","","","9:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_116",4210160000,42101035302,3612,1.17,15,17.796402,2.444965,128.0700213
"1484",71554,749083,1,74908301,632.7599042,109.4615567,1,NA,7.49083e+11,2,7.49083e+13,7490830102,NA,NA,2,NA,NA,4,1,42,1,42101,"101_116",4210160000,42101035302,3612,"9:15",12,NA,NA,NA,"0:00","","","","11:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_116",4210160000,42101036302,3622,1.17,345,17.731288,2.620463,128.0700213
"1485",71556,749083,2,74908302,632.7599042,163.7520364,1,NA,7.49083e+11,1,7.49083e+13,7490830201,NA,NA,1,2,2,1,1,42,1,42101,"101_116",4210160000,42101036302,3622,"",1,NA,NA,NA,"0:00","","","","5:15",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42017,"017_509",4201705616,42017100103,15603,1.17,75,26.589132,3.491682,191.5898826
"1486",71557,749083,2,74908302,632.7599042,163.7520364,1,NA,7.49083e+11,2,7.49083e+13,7490830202,NA,NA,1,NA,NA,2,1,42,1,42017,"017_509",4201705616,42017100103,15603,"6:30",5,NA,NA,NA,"0:00","","","","15:15",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_116",4210160000,42101035302,3612,1.17,45,25.823038,1.615591,191.5898826
"1487",71558,749083,2,74908302,632.7599042,163.7520364,1,NA,7.49083e+11,3,7.49083e+13,7490830203,NA,NA,1,NA,NA,4,1,42,1,42101,"101_116",4210160000,42101035302,3612,"16:00",12,NA,NA,NA,"0:00","","","","16:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_116",4210160000,42101036302,3622,1.17,30,17.186641,2.523715,191.5898826
"1488",71641,1000363,2,100036302,211.7319754,2505.319065,1,NA,1.00036e+12,1,1.00036e+14,10003630201,NA,NA,2,2,2,1,1,42,1,42101,"101_109",4210160000,42101015800,603,"",1,NA,NA,NA,"8:00","","","","11:00",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,76,1.12,30,22.009543,3.090746,2805.957353
"1489",71642,1000363,2,100036302,211.7319754,2505.319065,1,NA,1.00036e+12,2,1.00036e+14,10003630202,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,76,"11:30",16,NA,NA,NA,"2:00","","","","13:30",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000401,103,1.12,30,8.262528,0.763051,2805.957353
"1490",71643,1000363,2,100036302,211.7319754,2505.319065,1,NA,1.00036e+12,3,1.00036e+14,10003630203,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000401,103,"14:00",8,NA,NA,NA,"1:00","","","","15:00",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_109",4210160000,42101015800,603,1.12,30,26.791286,4.123077,2805.957353
"1491",71753,1002434,1,100243401,1019.897822,682.783796,1,NA,1.00243e+12,3,1.00243e+14,10024340103,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000401,103,"10:35",20,NA,NA,NA,"0:00","","","","10:40",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,74,1.17,0,9.733399,0.795943,798.8570414
"1492",72410,1015309,1,101530901,382.3176466,301.9708022,1,NA,1.01531e+12,1,1.01531e+14,10153090101,NA,NA,2,1,2,1,1,42,1,42101,"101_107",4210160000,42101015200,422,"",1,NA,NA,NA,"0:00","","","","15:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,42,1,42101,"101_114",4210160000,42101029100,1616,1.17,40,50.302866,6.870408,353.3058385
"1493",72411,1015309,1,101530901,382.3176466,301.9708022,1,NA,1.01531e+12,2,1.01531e+14,10153090102,NA,NA,2,NA,NA,4,3,42,1,42101,"101_114",4210160000,42101029100,1616,"15:40",11,12,14,NA,"0:00","","","","18:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_107",4210160000,42101015200,422,1.17,40,54.64744,6.844331,353.3058385
"1494",72637,1023131,1,102313101,253.8944672,223.0578525,1,NA,1.02313e+12,5,1.02313e+14,10231310105,NA,NA,1,NA,NA,2,1,42,1,42091,"091_409",4209179056,42091201003,11646,"17:20",19,7,NA,NA,"0:00","","","","17:30",23,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42091,"091_409",4209179056,42091201003,11646,1.12,42,17.443993,0.607327,249.8247948
"1495",72662,1024235,1,102423501,802.2855061,352.9965881,1,NA,1.02424e+12,1,1.02424e+14,10242350101,NA,NA,3,0,2,4,1,42,1,42101,"101_110",4210160000,42101008602,1035,"",3,5,NA,NA,"1:00","1:00","","","17:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_107",4210160000,42101015300,417,1.17,90,35.588833,5.542096,413.0060081
"1496",72664,1024235,2,102423502,802.2855061,389.6660343,1,NA,1.02424e+12,1,1.02424e+14,10242350201,NA,NA,3,1,2,4,1,42,1,42101,"101_115",4210160000,42101028300,2606,"",17,19,NA,NA,"0:00","","","","5:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42017,"017_507",4201754688,42017105008,15214,1.17,40,NA,NA,455.9092601
"1497",72665,1024235,2,102423502,802.2855061,389.6660343,1,NA,1.02424e+12,2,1.02424e+14,10242350202,NA,NA,3,NA,NA,2,1,42,1,42017,"017_507",4201754688,42017105008,15214,"5:40",5,NA,NA,NA,"8:00","","","","14:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_107",4210160000,42101015300,417,1.17,570,NA,NA,455.9092601
"1498",72824,1028353,3,102835303,439.5779854,160.8321998,1,NA,1.02835e+12,1,1.02835e+14,10283530301,NA,NA,2,1,2,1,1,42,1,42101,"101_109",4210160000,42101017800,622,"",1,14,NA,NA,"8:00","3:00","","","16:45",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_114",4210160000,42101029400,1601,1.17,30,16.249942,1.931644,188.1736738
"1499",72825,1028353,3,102835303,439.5779854,160.8321998,1,NA,1.02835e+12,2,1.02835e+14,10283530302,NA,NA,2,NA,NA,4,1,42,1,42101,"101_114",4210160000,42101029400,1601,"17:15",15,4,NA,NA,"1:00","2:30","","","20:45",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_109",4210160000,42101017800,622,1.17,30,15.172652,2.000346,188.1736738
"1500",72835,1028510,1,102851001,317.8695646,182.5834247,1,NA,1.02851e+12,1,1.02851e+14,10285100101,NA,NA,2,4,2,1,1,42,1,42101,"101_110",4210160000,42101006900,1001,"",1,NA,NA,NA,"5:00","","","","8:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_112",4210160000,42101002400,846,1.17,60,28.410963,4.159076,213.6226069
"1501",72836,1028510,1,102851001,317.8695646,182.5834247,1,NA,1.02851e+12,2,1.02851e+14,10285100102,NA,NA,2,NA,NA,4,1,42,1,42101,"101_112",4210160000,42101002400,846,"9:00",8,NA,NA,NA,"1:00","","","","10:15",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000804,46,1.17,45,18.142603,1.565998,213.6226069
"1502",72837,1028510,1,102851001,317.8695646,182.5834247,1,NA,1.02851e+12,3,1.02851e+14,10285100103,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000804,46,"11:00",9,NA,NA,NA,"1:20","","","","12:20",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_102",4210160000,42101006600,2023,1.17,70,32.708417,4.640937,213.6226069
"1503",72838,1028510,1,102851001,317.8695646,182.5834247,1,NA,1.02851e+12,4,1.02851e+14,10285100104,NA,NA,2,NA,NA,4,1,42,1,42101,"101_102",4210160000,42101006600,2023,"13:30",8,NA,NA,NA,"0:00","","","","13:50",23,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_102",4210160000,42101006300,2018,1.17,25,5.35,0.783549,213.6226069
"1504",72839,1028510,1,102851001,317.8695646,182.5834247,1,NA,1.02851e+12,5,1.02851e+14,10285100105,NA,NA,2,NA,NA,4,1,42,1,42101,"101_102",4210160000,42101006300,2018,"14:15",8,NA,NA,NA,"0:00","","","","15:00",23,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_110",4210160000,42101006900,1001,1.17,60,16.072397,1.762657,213.6226069
"1505",72928,1029383,1,102938301,331.3154841,99.7176295,1,NA,1.02938e+12,2,1.02938e+14,10293830102,NA,NA,2,NA,NA,4,1,42,1,42101,"101_110",4210160000,42101008802,1031,"10:50",11,8,NA,NA,"1:30","1:00","","","13:20",23,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_110",4210160000,42101007900,1021,1.17,50,14.665845,1.274336,116.6696265
"1506",72929,1029383,1,102938301,331.3154841,99.7176295,2,NA,1.02938e+12,3,1.02938e+14,10293830103,NA,NA,3,0,NA,1,1,42,1,42101,"101_110",4210160000,42101007900,1021,"14:10",1,NA,NA,NA,"3:40","","","","18:00",23,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_110",4210160000,42101036900,1014,1.17,60,21.206552,2.102176,116.6696265
"1507",72953,1030349,1,103034901,228.3913137,92.20959126,1,NA,1.03035e+12,1,1.03035e+14,10303490101,NA,NA,2,4,2,1,1,42,1,42101,"101_103",4210160000,42101014200,128,"",1,NA,NA,NA,"5:00","","","","8:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101001001,52,1.17,18,16.307908,1.809779,107.8852218
"1508",72954,1030349,1,103034901,228.3913137,92.20959126,1,NA,1.03035e+12,2,1.03035e+14,10303490102,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101001001,52,"8:18",19,NA,NA,NA,"0:00","","","","8:24",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_108",4210160000,42101038400,3221,1.17,53,43.202467,12.151835,107.8852218
"1509",72955,1030349,1,103034901,228.3913137,92.20959126,1,NA,1.03035e+12,3,1.03035e+14,10303490103,NA,NA,2,NA,NA,4,1,42,1,42101,"101_108",4210160000,42101038400,3221,"9:17",11,9,96,NA,"1:00","0:20","0:30","","11:07",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_110",4210160000,42101036900,1026,1.17,28,32.340381,10.225668,107.8852218
"1510",72956,1030349,1,103034901,228.3913137,92.20959126,1,NA,1.03035e+12,4,1.03035e+14,10303490104,NA,NA,2,NA,NA,4,1,42,1,42101,"101_110",4210160000,42101036900,1026,"11:35",19,NA,NA,NA,"0:05","","","","11:40",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_107",4210160000,42101014400,401,1.17,18,22.563951,3.924426,107.8852218
"1511",72957,1030349,1,103034901,228.3913137,92.20959126,1,NA,1.03035e+12,5,1.03035e+14,10303490105,NA,NA,2,NA,NA,4,1,42,1,42101,"101_107",4210160000,42101014400,401,"11:58",19,NA,NA,NA,"0:00","","","","12:00",23,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_103",4210160000,42101014200,128,1.17,10,8.301245,0.439969,107.8852218
"1512",72958,1030349,1,103034901,228.3913137,92.20959126,2,NA,1.03035e+12,6,1.03035e+14,10303490106,NA,NA,2,2,NA,1,1,42,1,42101,"101_103",4210160000,42101014200,128,"12:10",1,7,NA,NA,"2:00","1:10","","","15:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101001001,36,1.17,25,17.879484,1.941209,107.8852218
"1513",72993,1030893,2,103089302,278.6509612,3042.512529,2,1,1.03089e+12,4,1.03089e+14,10308930204,NA,NA,1,1,NA,1,1,42,1,42091,"091_401",4209144976,42091205200,10019,"12:50",6,NA,NA,NA,"0:00","","","","13:05",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,96,1.15,20,39.366042,9.25473,3498.889409
"1514",72994,1030893,2,103089302,278.6509612,3042.512529,2,NA,1.03089e+12,5,1.03089e+14,10308930205,NA,NA,1,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,96,"13:25",5,NA,NA,NA,"3:10","","","","16:35",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42091,"091_401",4209144976,42091205200,10019,1.15,15,37.085814,10.252094,3498.889409
"1515",72995,1030893,2,103089302,278.6509612,3042.512529,3,NA,1.03089e+12,6,1.03089e+14,10308930206,NA,NA,2,1,NA,1,1,42,1,42091,"091_401",4209144976,42091205200,10019,"16:50",1,NA,NA,NA,"1:25","","","","18:15",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000200,108,1.15,20,50.007173,10.430088,3498.889409
"1516",72996,1030893,2,103089302,278.6509612,3042.512529,3,NA,1.03089e+12,7,1.03089e+14,10308930207,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000200,108,"18:35",11,NA,NA,NA,"1:15","","","","19:50",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42091,"091_401",4209144976,42091205200,10019,1.15,20,43.083333,10.087132,3498.889409
"1517",73229,1038114,1,103811401,399.7840456,171.7468388,2,NA,1.03811e+12,3,1.03811e+14,10381140103,NA,NA,2,NA,NA,4,1,42,1,42101,"101_108",4210160000,42101021100,3208,"10:10",16,NA,NA,NA,"1:30","","","","11:40",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_101",4210160000,42101020000,1415,1.17,80,28.028044,2.446156,200.9438013
"1518",73230,1038114,1,103811401,399.7840456,171.7468388,2,NA,1.03811e+12,4,1.03811e+14,10381140104,NA,NA,2,NA,NA,4,1,42,1,42101,"101_101",4210160000,42101020000,1415,"13:00",16,NA,NA,NA,"2:30","","","","15:30",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000401,103,1.17,60,27.74279,4.475452,200.9438013
"1519",73231,1038114,1,103811401,399.7840456,171.7468388,2,NA,1.03811e+12,5,1.03811e+14,10381140105,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000401,103,"16:30",8,NA,NA,NA,"0:00","","","","17:15",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_108",4210160000,42101021100,3208,1.17,65,14.727857,6.852238,200.9438013
"1520",73355,1041692,1,104169201,186.8349851,373.3644024,1,NA,1.04169e+12,1,1.04169e+14,10416920101,NA,NA,3,1,2,2,1,42,1,42101,"101_103",4210160000,42101001700,3,"",1,NA,NA,NA,"3:50","","","","6:50",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_101",4210160000,42101020000,1415,1.12,40,41.273181,5.931451,418.1681307
"1521",73570,1051293,2,105129302,472.0361985,96.07875581,1,NA,1.05129e+12,3,1.05129e+14,10512930203,NA,NA,1,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000401,103,"17:15",8,NA,NA,NA,"0:00","","","","17:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_103",4210160000,42101013601,141,1.12,15,11.359287,1.331816,107.6082065
"1522",73573,1051293,3,105129303,472.0361985,84.30299267,1,NA,1.05129e+12,2,1.05129e+14,10512930302,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101012500,134,"7:25",19,NA,NA,NA,"0:00","","","","7:35",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_115",4210160000,42101028200,2615,1.12,10,23.770789,5.903377,94.4193518
"1523",73591,1051682,2,105168202,332.8421126,1067.503169,1,NA,1.05168e+12,2,1.05168e+14,10516820202,NA,NA,1,NA,NA,2,1,42,1,42045,"045_205",4204522584,42045410000,4804,"7:27",19,NA,NA,NA,"0:22","","","","7:49",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42029,"029_306",4202984104,42029302901,7059,1.17,9,26.19052,5.073496,1248.978707
"1524",73592,1051682,2,105168202,332.8421126,1067.503169,1,NA,1.05168e+12,3,1.05168e+14,10516820203,NA,NA,1,NA,NA,2,1,42,1,42029,"029_306",4202984104,42029302901,7059,"7:58",5,NA,NA,NA,"4:00","","","","12:20",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42045,"045_205",4204522584,42045410000,4804,1.17,8,23.923667,5.011926,1248.978707
"1525",73645,1054143,1,105414301,434.9062452,200.2051087,2,NA,1.05414e+12,5,1.05414e+14,10541430105,NA,NA,2,NA,NA,4,1,42,1,42101,"101_117",4210160000,42101024400,2402,"15:05",19,NA,NA,NA,"0:00","","","","15:15",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_101",4210160000,42101020102,1428,1.17,0,12.328213,1.270721,234.2399772
"1526",73649,1054143,1,105414301,434.9062452,200.2051087,2,NA,1.05414e+12,9,1.05414e+14,10541430109,NA,NA,2,NA,NA,4,1,42,1,42101,"101_112",4210160000,42101003001,831,"17:00",19,NA,NA,NA,"0:00","","","","17:10",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_112",4210160000,42101037200,804,1.17,0,17.216507,1.510147,234.2399772
"1527",73650,1054143,1,105414301,434.9062452,200.2051087,2,NA,1.05414e+12,10,1.05414e+14,10541430110,NA,NA,2,NA,NA,4,1,42,1,42101,"101_112",4210160000,42101037200,804,"17:10",19,NA,NA,NA,"0:00","","","","17:17",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_112",4210160000,42101037200,803,1.17,33,10.589132,0.885079,234.2399772
"1528",73653,1054143,1,105414301,434.9062452,200.2051087,2,NA,1.05414e+12,13,1.05414e+14,10541430113,NA,NA,2,NA,NA,4,1,42,1,42101,"101_112",4210160000,42101037200,803,"18:55",9,NA,NA,NA,"","","","","19:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_112",4210160000,42101004202,808,1.17,3,7.406299,0.632081,234.2399772
"1529",73654,1054143,1,105414301,434.9062452,200.2051087,2,NA,1.05414e+12,14,1.05414e+14,10541430114,NA,NA,2,NA,NA,4,1,42,1,42101,"101_112",4210160000,42101004202,808,"19:03",19,NA,NA,NA,"","","","","19:19",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_112",4210160000,42101037200,804,1.17,0,11.154613,1.031788,234.2399772
"1530",73655,1054143,1,105414301,434.9062452,200.2051087,2,NA,1.05414e+12,15,1.05414e+14,10541430115,NA,NA,2,NA,NA,4,1,42,1,42101,"101_112",4210160000,42101037200,804,"19:19",19,NA,NA,NA,"","","","","20:13",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_117",4210160000,42101024400,2402,1.17,227,50.384212,8.507595,234.2399772
