record_id,sample,HH_ID,PERSON_NUM,mode,o_taz,d_taz,restore_average_min,cut_average_min,delta_min,TOUR_TYPE,TOUR_NUM,TRIP_NUM,O_LOC_TYPE,D_LOC_TYPE,ACTIV1,PARTY,MODE,MODE_AGG,TripFactor,CompositeWeight,P_WEIGHT,P_TOT_TRIPS,GEND,AGECAT,RACE,EDUCA,LIC,EMPLY,WK_STAT,JOBS,HOURS,OCCUP,WK_MODE,TCOMM,PARK_SUB,TRAN_SUB,STUDE,T_TRIP,TAP,HH_WEIGHT,H_COUNTY,H_TAZ,A_TYPE,HH_SIZE,HH_WORK,TOT_VEH,OP_VEH,TOT_BIKE,CAR_SHARE,RES_TYPE,INCOME,female,age_cat,age_65plus,race_cat,college_deg,has_license,employed,student,transit_trips_wk,transit_subsidy,income_k,low_income,hh_size,hh_workers,hh_vehicles,area_type,work_tour,home_based,zero_veh_hh,veh_per_adult
16649670102,"bus_subway_trolley",1664967,1,"Subway / El",1619,1610,33.483,33.483,0,1,1,2,4,4,96,NA,21,5,1.15,101.2250258,88.02176159,7,2,10,1,4,1,1,NA,1,45,11,4,0,2,2,3,30,NA,64.63729006,42101,1619,3,1,1,0,0,0,2,2,8,1,10,1,"white",0,1,1,0,30,0,175,0,1,1,0,"urban",1,1,1,0
16649670103,"bus_subway_trolley",1664967,1,"Bus / trolleybus",1610,44,48.342,53.869,5.527,1,1,3,4,4,96,NA,14,5,1.15,101.2250258,88.02176159,7,2,10,1,4,1,1,NA,1,45,11,4,0,2,2,3,30,NA,64.63729006,42101,1619,3,1,1,0,0,0,2,2,8,1,10,1,"white",0,1,1,0,30,0,175,0,1,1,0,"urban",1,1,1,0
16649670104,"bus_subway_trolley",1664967,1,"Bus / trolleybus",44,1018,25.573,21.935,-3.637,1,1,4,4,2,96,NA,14,5,1.15,101.2250258,88.02176159,7,2,10,1,4,1,1,NA,1,45,11,4,0,2,2,3,30,NA,64.63729006,42101,1619,3,1,1,0,0,0,2,2,8,1,10,1,"white",0,1,1,0,30,0,175,0,1,1,0,"urban",1,1,1,0
16649670105,"bus_subway_trolley",1664967,1,"Bus / trolleybus",1018,1018,10.192,10.292,0.1,1,1,5,2,4,5,NA,14,5,1.15,101.2250258,88.02176159,7,2,10,1,4,1,1,NA,1,45,11,4,0,2,2,3,30,NA,64.63729006,42101,1619,3,1,1,0,0,0,2,2,8,1,10,1,"white",0,1,1,0,30,0,175,0,1,1,0,"urban",1,1,1,0
16649670106,"bus_subway_trolley",1664967,1,"Subway / El",1018,1610,49.154,53.592,4.438,1,1,6,4,4,96,NA,21,5,1.15,101.2250258,88.02176159,7,2,10,1,4,1,1,NA,1,45,11,4,0,2,2,3,30,NA,64.63729006,42101,1619,3,1,1,0,0,0,2,2,8,1,10,1,"white",0,1,1,0,30,0,175,0,1,1,0,"urban",1,1,1,0
16649670107,"bus_subway_trolley",1664967,1,"Bus / trolleybus",1610,1619,27.333,30.192,2.858,1,1,7,4,1,96,NA,14,5,1.15,101.2250258,88.02176159,7,2,10,1,4,1,1,NA,1,45,11,4,0,2,2,3,30,NA,64.63729006,42101,1619,3,1,1,0,0,0,2,2,8,1,10,1,"white",0,1,1,0,30,0,175,0,1,1,0,"urban",1,1,1,0
16652140101,"bus_subway_trolley",1665214,1,"Bus / trolleybus",823,840,24.117,31.692,7.575,3,1,1,4,1,8,NA,14,5,1.17,328.7510845,280.9838329,1,1,8,2,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,2,NA,317.8695646,42101,840,3,1,0,0,0,0,2,2,1,0,8,0,"black",0,0,0,0,2,NA,5,1,1,0,0,"urban",0,0,1,0
16689570104,"bus_subway_trolley",1668957,1,"Bus / trolleybus",26,842,29.942,28.267,-1.675,2,2,4,4,1,14,NA,14,5,1.15,112.4561738,97.78797719,4,2,10,1,6,1,2,1,NA,NA,NA,NA,NA,NA,NA,3,6,NA,54.94372183,42101,842,3,1,0,1,1,0,2,2,8,1,10,1,"white",1,1,0,0,6,NA,175,0,1,0,1,"urban",0,1,0,1
16704030202,"bus_subway_trolley",1670403,2,"Bus / trolleybus",56,2809,55.742,62.906,7.165,3,1,2,2,1,11,NA,14,5,1.17,247.1648177,211.2519809,2,2,9,1,5,1,1,NA,1,50,11,9,0,9,8,3,5,NA,339.3151229,42101,2809,3,2,1,1,1,0,2,2,5,1,9,0,"white",1,1,1,0,5,NA,62.5,0,2,1,1,"urban",0,0,0,0.5
16710320101,"bus_subway_trolley",1671032,1,"Bus / trolleybus",838,2212,53.56,55.098,1.538,3,1,1,2,2,1,NA,14,5,1.17,177.5907117,151.786933,2,1,6,2,5,2,1,NA,1,36,49,4,0,3,2,3,12,NA,285.3420172,42101,838,3,1,1,0,0,0,2,1,4,0,6,0,"black",1,0,1,0,12,0,42.5,0,1,1,0,"urban",0,0,1,0
16710320102,"bus_subway_trolley",1671032,1,"Bus / trolleybus",2212,838,74.39,74.112,-0.277,3,1,2,2,1,5,NA,14,5,1.17,177.5907117,151.786933,2,1,6,2,5,2,1,NA,1,36,49,4,0,3,2,3,12,NA,285.3420172,42101,838,3,1,1,0,0,0,2,1,4,0,6,0,"black",1,0,1,0,12,0,42.5,0,1,1,0,"urban",0,0,1,0
16741510101,"bus_subway_trolley",1674151,1,"Subway / El",824,102,32.456,35.969,3.513,1,1,1,1,2,1,NA,21,5,1.17,241.6632459,206.5497828,4,2,8,1,5,1,1,NA,1,37,23,4,0,2,1,3,15,NA,228.5733628,42101,824,3,1,1,1,1,0,2,2,4,1,8,0,"white",1,1,1,0,15,1,42.5,0,1,1,1,"urban",1,1,0,1
16741510102,"bus_subway_trolley",1674151,1,"Subway / El",102,824,40.192,37.102,-3.09,1,1,2,2,1,5,NA,21,5,1.17,241.6632459,206.5497828,4,2,8,1,5,1,1,NA,1,37,23,4,0,2,1,3,15,NA,228.5733628,42101,824,3,1,1,1,1,0,2,2,4,1,8,0,"white",1,1,1,0,15,1,42.5,0,1,1,1,"urban",1,1,0,1
16753460201,"bus_subway_trolley",1675346,2,"Bus / trolleybus",108,1037,31.26,29.092,-2.169,1,1,1,1,4,1,NA,14,5,1.15,104.183566,90.59440523,8,1,11,1,6,1,1,NA,1,30,25,4,2,2,2,3,12,NA,82.15060889,42101,108,2,2,2,1,1,2,1,5,9,0,11,1,"white",1,1,1,0,12,0,225,0,2,2,1,"cbd",1,1,0,0.5
16753460208,"bus_subway_trolley",1675346,2,"Subway / El",1028,108,25.642,27.279,1.637,1,1,8,4,1,11,NA,21,5,1.15,104.183566,90.59440523,8,1,11,1,6,1,1,NA,1,30,25,4,2,2,2,3,12,NA,82.15060889,42101,108,2,2,2,1,1,2,1,5,9,0,11,1,"white",1,1,1,0,12,0,225,0,2,2,1,"cbd",1,1,0,0.5
16829010201,"bus_subway_trolley",1682901,2,"Subway / El",4451,1030,38.933,39.933,1,1,1,1,1,2,1,NA,21,5,1.12,90.96361653,81.21751476,4,1,9,1,6,1,1,NA,1,40,19,4,0,2,2,3,10,NA,241.0657288,42045,4451,3,2,2,1,1,4,2,1,7,0,9,0,"white",1,1,1,0,10,0,125,0,2,2,1,"urban",1,1,0,0.5
16837500101,"bus_subway_trolley",1683750,1,"Bus / trolleybus",1415,2817,59.19,64.662,5.473,2,1,1,1,4,1,NA,14,5,1.17,139.6642352,119.3711412,2,2,9,100,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,4,NA,305.7923578,42101,1415,3,2,0,0,0,1,2,2,1,1,9,0,"other",0,0,0,0,4,NA,5,1,2,0,0,"urban",0,1,1,0
16837500102,"bus_subway_trolley",1683750,1,"Bus / trolleybus",2817,1415,60.56,63.858,3.298,2,1,2,4,1,13,NA,14,5,1.17,139.6642352,119.3711412,2,2,9,100,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,4,NA,305.7923578,42101,1415,3,2,0,0,0,1,2,2,1,1,9,0,"other",0,0,0,0,4,NA,5,1,2,0,0,"urban",0,1,1,0
16842350103,"bus_subway_trolley",1684235,1,"Subway / El",2637,60,64.733,67.108,2.375,2,2,3,1,4,1,NA,21,5,1.17,209.6770721,179.2111727,8,1,9,1,6,1,2,4,NA,NA,NA,NA,NA,NA,NA,3,0,NA,523.3161202,42101,2637,3,1,0,1,1,0,2,5,2,0,9,0,"white",1,1,0,0,0,NA,17.5,1,1,0,1,"urban",0,1,0,1
16842350104,"bus_subway_trolley",1684235,1,"Subway / El",60,2637,64.06,66.535,2.475,2,2,4,4,1,6,NA,21,5,1.17,209.6770721,179.2111727,8,1,9,1,6,1,2,4,NA,NA,NA,NA,NA,NA,NA,3,0,NA,523.3161202,42101,2637,3,1,0,1,1,0,2,5,2,0,9,0,"white",1,1,0,0,0,NA,17.5,1,1,0,1,"urban",0,1,0,1
16850430301,"bus_subway_trolley",1685043,3,"Bus / trolleybus",2012,1030,41.592,54.842,13.25,1,1,1,1,4,1,NA,14,5,1.17,266.2635604,227.5756927,2,2,5,1,3,2,1,NA,1,20,35,4,0,2,2,1,20,NA,257.9429879,42101,2012,4,3,2,1,1,0,2,2,4,1,5,0,"white",0,0,1,1,20,0,42.5,0,3,2,1,"suburban",1,1,0,0.333333333333333
16850430302,"bus_subway_trolley",1685043,3,"Bus / trolleybus",1030,2012,49.727,50.302,0.575,1,1,2,4,1,5,NA,14,5,1.17,266.2635604,227.5756927,2,2,5,1,3,2,1,NA,1,20,35,4,0,2,2,1,20,NA,257.9429879,42101,2012,4,3,2,1,1,0,2,2,4,1,5,0,"white",0,0,1,1,20,0,42.5,0,3,2,1,"suburban",1,1,0,0.333333333333333
16886390101,"bus_subway_trolley",1688639,1,"Bus / trolleybus",3211,3214,19.65,NA,NA,2,1,1,1,4,1,NA,14,5,1.17,274.3438854,234.4819533,3,2,9,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,3,10,NA,809.3531267,42101,3211,4,2,0,0,0,0,2,2,2,1,9,0,"black",0,1,0,0,10,NA,17.5,1,2,0,0,"suburban",0,1,1,0
16886390103,"bus_subway_trolley",1688639,1,"Bus / trolleybus",88,3211,58.337,NA,NA,2,1,3,4,1,8,NA,14,5,1.17,274.3438854,234.4819533,3,2,9,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,3,10,NA,809.3531267,42101,3211,4,2,0,0,0,0,2,2,2,1,9,0,"black",0,1,0,0,10,NA,17.5,1,2,0,0,"suburban",0,1,1,0
16886390201,"bus_subway_trolley",1688639,2,"Bus / trolleybus",3211,76,70.233,NA,NA,2,1,1,1,4,1,NA,14,5,1.17,180.6116236,154.3689091,2,1,9,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,4,NA,809.3531267,42101,3211,4,2,0,0,0,0,2,2,2,0,9,0,"black",0,0,0,0,4,NA,17.5,1,2,0,0,"suburban",0,1,1,0
16886390202,"bus_subway_trolley",1688639,2,"Bus / trolleybus",76,3211,53.631,NA,NA,2,1,2,4,1,16,NA,14,5,1.17,180.6116236,154.3689091,2,1,9,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,4,NA,809.3531267,42101,3211,4,2,0,0,0,0,2,2,2,0,9,0,"black",0,0,0,0,4,NA,17.5,1,2,0,0,"suburban",0,1,1,0
16899100102,"bus_subway_trolley",1689910,1,"Bus / trolleybus",133,80,15.975,19.587,3.612,2,1,2,4,4,6,NA,14,5,1.17,180.4599195,154.2392475,4,1,11,1,6,1,2,1,NA,NA,NA,NA,NA,NA,NA,3,4,NA,425.8908646,42101,133,2,2,0,1,1,0,2,5,4,0,11,1,"white",1,1,0,0,4,NA,42.5,0,2,0,1,"cbd",0,1,0,0.5
16899100103,"bus_subway_trolley",1689910,1,"Bus / trolleybus",80,90,9.429,10.333,0.904,2,1,3,4,4,6,NA,14,5,1.17,180.4599195,154.2392475,4,1,11,1,6,1,2,1,NA,NA,NA,NA,NA,NA,NA,3,4,NA,425.8908646,42101,133,2,2,0,1,1,0,2,5,4,0,11,1,"white",1,1,0,0,4,NA,42.5,0,2,0,1,"cbd",0,1,0,0.5
16899100104,"bus_subway_trolley",1689910,1,"Bus / trolleybus",90,133,17.246,19.21,1.965,2,1,4,4,1,11,NA,14,5,1.17,180.4599195,154.2392475,4,1,11,1,6,1,2,1,NA,NA,NA,NA,NA,NA,NA,3,4,NA,425.8908646,42101,133,2,2,0,1,1,0,2,5,4,0,11,1,"white",1,1,0,0,4,NA,42.5,0,2,0,1,"cbd",0,1,0,0.5
16899100202,"bus_subway_trolley",1689910,2,"Bus / trolleybus",133,823,44.508,57.312,12.804,2,1,2,4,4,6,NA,14,5,1.17,274.0187236,234.2040372,4,2,10,1,5,1,2,1,NA,NA,NA,NA,NA,NA,NA,3,4,NA,425.8908646,42101,133,2,2,0,1,1,0,2,5,4,1,10,1,"white",1,1,0,0,4,NA,42.5,0,2,0,1,"cbd",0,1,0,0.5
16899100203,"bus_subway_trolley",1689910,2,"Bus / trolleybus",823,809,17.525,18.217,0.692,2,1,3,4,4,6,NA,14,5,1.17,274.0187236,234.2040372,4,2,10,1,5,1,2,1,NA,NA,NA,NA,NA,NA,NA,3,4,NA,425.8908646,42101,133,2,2,0,1,1,0,2,5,4,1,10,1,"white",1,1,0,0,4,NA,42.5,0,2,0,1,"cbd",0,1,0,0.5
16899100204,"bus_subway_trolley",1689910,2,"Bus / trolleybus",809,133,38.888,46.604,7.717,2,1,4,4,1,8,NA,14,5,1.17,274.0187236,234.2040372,4,2,10,1,5,1,2,1,NA,NA,NA,NA,NA,NA,NA,3,4,NA,425.8908646,42101,133,2,2,0,1,1,0,2,5,4,1,10,1,"white",1,1,0,0,4,NA,42.5,0,2,0,1,"cbd",0,1,0,0.5
16915460101,"bus_subway_trolley",1691546,1,"Bus / trolleybus",844,54,23.535,23.458,-0.077,1,1,1,1,2,1,NA,14,5,1.17,470.430665,402.0774914,4,2,8,1,4,1,1,NA,2,35,43,4,0,1,1,2,6,NA,569.1473318,42101,844,3,3,1,1,0,0,2,2,4,1,8,0,"white",0,1,1,1,6,1,42.5,0,3,1,1,"urban",1,1,0,0.333333333333333
16915460103,"bus_subway_trolley",1691546,1,"Bus / trolleybus",54,57,7.904,10.042,2.138,1,1,3,4,4,96,NA,14,5,1.17,470.430665,402.0774914,4,2,8,1,4,1,1,NA,2,35,43,4,0,1,1,2,6,NA,569.1473318,42101,844,3,3,1,1,0,0,2,2,4,1,8,0,"white",0,1,1,1,6,1,42.5,0,3,1,1,"urban",1,1,0,0.333333333333333
16915460201,"bus_subway_trolley",1691546,2,"Bus / trolleybus",844,822,19.421,19.3,-0.121,2,1,1,1,4,1,NA,14,5,1.17,309.773795,264.7639273,2,2,11,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,3,4,NA,569.1473318,42101,844,3,3,1,1,0,0,2,2,4,1,11,1,"white",0,1,0,0,4,NA,42.5,0,3,1,1,"urban",0,1,0,0.333333333333333
16915460202,"bus_subway_trolley",1691546,2,"Bus / trolleybus",822,844,19.925,22.05,2.125,2,1,2,4,1,96,NA,14,5,1.17,309.773795,264.7639273,2,2,11,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,3,4,NA,569.1473318,42101,844,3,3,1,1,0,0,2,2,4,1,11,1,"white",0,1,0,0,4,NA,42.5,0,3,1,1,"urban",0,1,0,0.333333333333333
16915460301,"bus_subway_trolley",1691546,3,"Bus / trolleybus",844,822,19.421,19.3,-0.121,2,1,1,1,4,1,NA,14,5,1.17,402.0727266,343.6519031,2,2,4,1,1,2,2,6,NA,NA,NA,NA,NA,NA,NA,1,12,NA,569.1473318,42101,844,3,3,1,1,0,0,2,2,4,1,4,0,"white",0,0,0,1,12,NA,42.5,0,3,1,1,"urban",0,1,0,0.333333333333333
16915460302,"bus_subway_trolley",1691546,3,"Bus / trolleybus",822,844,19.925,22.05,2.125,2,1,2,4,1,96,NA,14,5,1.17,402.0727266,343.6519031,2,2,4,1,1,2,2,6,NA,NA,NA,NA,NA,NA,NA,1,12,NA,569.1473318,42101,844,3,3,1,1,0,0,2,2,4,1,4,0,"white",0,0,0,1,12,NA,42.5,0,3,1,1,"urban",0,1,0,0.333333333333333
16918300301,"bus_subway_trolley",1691830,3,"Bus / trolleybus",1213,12407,103.154,107.446,4.292,3,1,1,2,2,1,NA,14,5,1.17,303.9887239,259.8194221,2,1,5,2,2,2,1,NA,1,998,35,4,0,3,2,3,6,NA,860.4556576,42101,1213,3,6,1,0,0,0,1,2,2,0,5,0,"black",0,0,1,0,6,0,17.5,1,6,1,0,"urban",0,0,1,0
16918300302,"bus_subway_trolley",1691830,3,"Bus / trolleybus",12407,1213,100.017,98.161,-1.856,3,1,2,2,1,5,NA,14,5,1.17,303.9887239,259.8194221,2,1,5,2,2,2,1,NA,1,998,35,4,0,3,2,3,6,NA,860.4556576,42101,1213,3,6,1,0,0,0,1,2,2,0,5,0,"black",0,0,1,0,6,0,17.5,1,6,1,0,"urban",0,0,1,0
16982370101,"bus_subway_trolley",1698237,1,"Bus / trolleybus",804,103,29.944,30.694,0.75,2,1,1,1,4,1,NA,14,5,1.17,474.21205,405.3094444,4,2,11,1,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,3,2,NA,382.3176466,42101,804,3,1,0,1,1,0,2,2,2,1,11,1,"white",0,1,0,0,2,NA,17.5,1,1,0,1,"urban",0,1,0,1
16982370102,"bus_subway_trolley",1698237,1,"Bus / trolleybus",103,804,31.492,31.46,-0.031,2,1,2,4,1,13,NA,14,5,1.17,474.21205,405.3094444,4,2,11,1,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,3,2,NA,382.3176466,42101,804,3,1,0,1,1,0,2,2,2,1,11,1,"white",0,1,0,0,2,NA,17.5,1,1,0,1,"urban",0,1,0,1
17006980103,"bus_subway_trolley",1700698,1,"Bus / trolleybus",3026,626,63.696,61.108,-2.588,2,1,3,4,1,6,NA,14,5,1.17,114.8505426,98.1628569,3,1,9,1,5,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,8,NA,826.4858381,42101,626,4,1,0,0,0,0,2,4,1,0,9,0,"white",1,0,0,0,8,NA,5,1,1,0,0,"suburban",0,1,1,0
17039520301,"bus_subway_trolley",1703952,3,"Bus / trolleybus",1010,2023,18.258,20.929,2.671,1,1,1,1,2,1,NA,14,5,1.17,320.7922631,274.1814214,4,2,8,100,97,1,1,NA,2,32,41,4,0,8,2,3,12,NA,933.5652095,42101,1010,3,4,1,1,1,1,2,2,3,1,8,0,"other",NA,1,1,0,12,0,30,1,4,1,1,"urban",1,1,0,0.25
17039520303,"bus_subway_trolley",1703952,3,"Bus / trolleybus",1010,73,33.6,33.225,-0.375,1,2,3,1,4,1,NA,14,5,1.17,320.7922631,274.1814214,4,2,8,100,97,1,1,NA,2,32,41,4,0,8,2,3,12,NA,933.5652095,42101,1010,3,4,1,1,1,1,2,2,3,1,8,0,"other",NA,1,1,0,12,0,30,1,4,1,1,"urban",1,1,0,0.25
17039520304,"bus_subway_trolley",1703952,3,"Bus / trolleybus",73,1010,36.7,37.752,1.052,1,2,4,4,1,5,NA,14,5,1.17,320.7922631,274.1814214,4,2,8,100,97,1,1,NA,2,32,41,4,0,8,2,3,12,NA,933.5652095,42101,1010,3,4,1,1,1,1,2,2,3,1,8,0,"other",NA,1,1,0,12,0,30,1,4,1,1,"urban",1,1,0,0.25
17064460105,"bus_subway_trolley",1706446,1,"Bus / trolleybus",41,13,18.883,22.45,3.567,2,2,5,4,4,19,NA,14,5,1.12,106.7945081,95.35223938,8,2,9,1,6,1,2,1,NA,NA,NA,NA,NA,NA,NA,3,3,NA,259.017214,42101,42,1,1,0,0,0,0,1,5,6,1,9,0,"white",1,1,0,0,3,NA,87.5,0,1,0,0,"cbd",0,1,1,0
17141540101,"bus_subway_trolley",1714154,1,"Bus / trolleybus",101,76,10.55,12.602,2.052,2,1,1,1,4,1,NA,14,5,1.17,113.4580521,96.97269408,6,1,11,1,5,1,2,1,NA,NA,NA,NA,NA,NA,NA,3,8,NA,418.3387336,42101,101,1,2,0,0,0,0,2,5,3,0,11,1,"white",1,1,0,0,8,NA,30,1,2,0,0,"cbd",0,1,1,0
17141540102,"bus_subway_trolley",1714154,1,"Bus / trolleybus",76,71,9.7,9.792,0.092,2,1,2,4,4,6,NA,14,5,1.17,113.4580521,96.97269408,6,1,11,1,5,1,2,1,NA,NA,NA,NA,NA,NA,NA,3,8,NA,418.3387336,42101,101,1,2,0,0,0,0,2,5,3,0,11,1,"white",1,1,0,0,8,NA,30,1,2,0,0,"cbd",0,1,1,0
17141540103,"bus_subway_trolley",1714154,1,"Bus / trolleybus",71,67,7.967,10.167,2.2,2,1,3,4,4,8,NA,14,5,1.17,113.4580521,96.97269408,6,1,11,1,5,1,2,1,NA,NA,NA,NA,NA,NA,NA,3,8,NA,418.3387336,42101,101,1,2,0,0,0,0,2,5,3,0,11,1,"white",1,1,0,0,8,NA,30,1,2,0,0,"cbd",0,1,1,0
17141540104,"bus_subway_trolley",1714154,1,"Bus / trolleybus",67,101,18.254,21.654,3.4,2,1,4,4,1,8,NA,14,5,1.17,113.4580521,96.97269408,6,1,11,1,5,1,2,1,NA,NA,NA,NA,NA,NA,NA,3,8,NA,418.3387336,42101,101,1,2,0,0,0,0,2,5,3,0,11,1,"white",1,1,0,0,8,NA,30,1,2,0,0,"cbd",0,1,1,0
17141540105,"bus_subway_trolley",1714154,1,"Bus / trolleybus",101,79,10.652,12.181,1.529,2,2,5,1,4,1,NA,14,5,1.17,113.4580521,96.97269408,6,1,11,1,5,1,2,1,NA,NA,NA,NA,NA,NA,NA,3,8,NA,418.3387336,42101,101,1,2,0,0,0,0,2,5,3,0,11,1,"white",1,1,0,0,8,NA,30,1,2,0,0,"cbd",0,1,1,0
17141540201,"bus_subway_trolley",1714154,2,"Bus / trolleybus",101,79,10.652,12.181,1.529,2,1,1,1,4,1,NA,14,5,1.17,130.4072312,111.459172,2,2,11,1,5,1,2,1,NA,NA,NA,NA,NA,NA,NA,3,2,NA,418.3387336,42101,101,1,2,0,0,0,0,2,5,3,1,11,1,"white",1,1,0,0,2,NA,30,1,2,0,0,"cbd",0,1,1,0
17159110101,"bus_subway_trolley",1715911,1,"Bus / trolleybus",9,9,8.608,14.892,6.283,1,1,1,1,1,5,NA,14,5,1.17,168.8654944,144.3294824,1,1,9,2,3,1,1,NA,1,75,97,4,0,3,2,3,5,NA,620.5600001,42101,9,3,1,1,0,0,0,2,5,3,0,9,0,"black",0,1,1,0,5,0,30,1,1,1,0,"urban",1,1,1,0
17174020101,"bus_subway_trolley",1717402,1,"Subway / El",4423,432,80.354,77.377,-2.977,3,1,1,4,1,18,NA,21,5,1.17,152.4153913,130.2695652,1,2,10,99,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,3,8,NA,415.6976476,42101,432,3,1,0,0,0,0,2,2,3,1,10,1,NA,0,1,0,0,8,NA,30,1,1,0,0,"urban",0,0,1,0
17212040102,"bus_subway_trolley",1721204,1,"Subway / El",1036,76,22.471,25.312,2.842,2,1,2,4,4,19,NA,21,5,1.12,146.4958842,130.7998966,8,2,10,1,6,1,2,1,NA,NA,NA,NA,NA,NA,NA,3,2,NA,176.2945795,42101,1037,3,1,0,1,1,0,2,3,7,1,10,1,"white",1,1,0,0,2,NA,125,0,1,0,1,"urban",0,1,0,1
17259900202,"bus_subway_trolley",1725990,2,"Subway / El",414,58,25.329,24.587,-0.742,3,1,2,2,4,5,NA,21,5,1.12,146.6101748,130.9019418,3,2,6,1,5,1,1,NA,1,40,25,5,0,2,1,3,2,NA,196.8145341,42045,5052,4,2,2,1,1,1,2,2,6,1,6,0,"white",1,1,1,0,2,1,87.5,0,2,2,1,"suburban",0,0,0,0.5
17259900203,"bus_subway_trolley",1725990,2,"Subway / El",58,5052,65.606,68.277,2.671,3,1,3,4,1,11,NA,21,5,1.12,146.6101748,130.9019418,3,2,6,1,5,1,1,NA,1,40,25,5,0,2,1,3,2,NA,196.8145341,42045,5052,4,2,2,1,1,1,2,2,6,1,6,0,"white",1,1,1,0,2,1,87.5,0,2,2,1,"suburban",0,0,0,0.5
17282950101,"bus_subway_trolley",1728295,1,"Bus / trolleybus",3601,3025,42.419,31.302,-11.117,2,1,1,1,4,1,NA,14,5,1.17,261.2447067,223.2860741,2,2,10,1,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,3,2,NA,278.3946039,42101,3601,4,2,0,1,1,0,2,1,3,1,10,1,"white",0,1,0,0,2,NA,30,1,2,0,1,"suburban",0,1,0,0.5
17282950102,"bus_subway_trolley",1728295,1,"Bus / trolleybus",3025,3601,35.204,37.848,2.644,2,1,2,4,1,8,NA,14,5,1.17,261.2447067,223.2860741,2,2,10,1,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,3,2,NA,278.3946039,42101,3601,4,2,0,1,1,0,2,1,3,1,10,1,"white",0,1,0,0,2,NA,30,1,2,0,1,"suburban",0,1,0,0.5
17283810101,"bus_subway_trolley",1728381,1,"Bus / trolleybus",2646,3204,50.379,43.933,-6.446,1,1,1,1,2,14,NA,14,5,1.17,160.8819463,137.505937,2,1,9,2,6,1,1,NA,1,30,31,4,8,1,2,3,5,NA,717.0269868,42101,2646,3,2,1,0,0,2,2,2,3,0,9,0,"black",1,1,1,0,5,0,30,1,2,1,0,"urban",1,1,1,0
17366930104,"bus_subway_trolley",1736693,1,"Bus / trolleybus",88,98,12.206,13.815,1.608,1,1,4,4,2,19,NA,14,5,1.12,186.2376005,166.2835719,9,2,7,1,6,1,1,NA,1,45,17,4,0,2,2,3,8,NA,168.7890789,42101,844,3,2,2,1,1,0,1,2,7,1,7,0,"white",1,1,1,0,8,0,125,0,2,2,1,"urban",1,1,0,0.5
17366930109,"bus_subway_trolley",1736693,1,"Subway / El",43,844,15.208,15.758,0.55,1,1,9,4,1,6,NA,21,5,1.12,186.2376005,166.2835719,9,2,7,1,6,1,1,NA,1,45,17,4,0,2,2,3,8,NA,168.7890789,42101,844,3,2,2,1,1,0,1,2,7,1,7,0,"white",1,1,1,0,8,0,125,0,2,2,1,"urban",1,1,0,0.5
17366930207,"bus_subway_trolley",1736693,2,"Bus / trolleybus",844,58,21.498,23.198,1.7,2,2,7,1,4,1,NA,14,5,1.12,198.7683209,177.4717151,8,1,7,1,6,1,1,NA,1,55,11,6,0,2,2,3,2,NA,168.7890789,42101,844,3,2,2,1,1,0,1,2,7,0,7,0,"white",1,1,1,0,2,0,125,0,2,2,1,"urban",0,1,0,0.5
17366930208,"bus_subway_trolley",1736693,2,"Subway / El",58,844,22.062,24.654,2.592,2,2,8,4,1,14,NA,21,5,1.12,198.7683209,177.4717151,8,1,7,1,6,1,1,NA,1,55,11,6,0,2,2,3,2,NA,168.7890789,42101,844,3,2,2,1,1,0,1,2,7,0,7,0,"white",1,1,1,0,2,0,125,0,2,2,1,"urban",0,1,0,0.5
1094870204,"regional_rail",109487,2,"Regional Rail",12420,4442,99.16,103.488,4.327,1,1,4,2,1,5,NA,22,5,1.17,247.7965915,211.7919586,7,1,8,1,5,1,1,NA,1,40,15,4,0,3,2,3,6,NA,522.3689799,42045,4442,3,3,2,1,1,0,2,2,5,0,8,0,"white",1,1,1,0,6,0,62.5,0,3,2,1,"urban",1,1,0,0.333333333333333
1114230101,"regional_rail",111423,1,"Regional Rail",4820,51,99.06,99.05,-0.01,1,1,1,1,2,1,NA,22,5,1.12,181.8148044,162.3346467,3,2,6,988,6,1,1,NA,1,25,27,4,2,2,2,3,8,NA,172.9823774,42045,4820,4,2,2,2,2,1,1,2,7,1,6,0,NA,1,1,1,0,8,0,125,0,2,2,2,"suburban",1,1,0,1
