"record_id","person_id","journey_id","trip_num","mode","rr_role","depart_time","depart_min_of_day","depart_lon","depart_lat","dest_lon","dest_lat","o_county","d_county","peak_period","is_peak","survey_travtime","model_travtime"
12501440205,125014402,73294,5,22,"rail_leg","17:35",1055,-75.1480260525691,39.9820906148628,-74.970687244567,40.1423429432466,42101,42017,"pm_peak",TRUE,40,42.28152
12501730101,125017301,73296,1,22,"rail_leg","11:30",690,-75.2265470108874,40.1161439705539,-75.1701604201666,39.9562259742499,42091,42101,"off_peak",FALSE,15,76.417918
12501730103,125017301,73298,3,22,"rail_leg","16:00",960,-75.1691139313301,39.9535949564727,-75.2265470108874,40.1161439705539,42101,42091,"pm_peak",TRUE,45,59.588078
12545730101,125457301,73384,1,22,"rail_leg","7:50",470,-75.112010204855,40.0551558806353,-75.1834073455283,39.9599979498596,42091,42101,"am_peak",TRUE,44,48.092738
12545730102,125457301,73385,2,22,"rail_leg","16:35",995,-75.1834073455283,39.9599979498596,-75.1372598172641,40.0681528620105,42101,42091,"pm_peak",TRUE,45,46.271473
12614390101,126143901,73535,1,22,"rail_leg","7:40",460,-75.2398193832228,39.9150309622319,-75.1675355693758,39.9533981752196,42101,42101,"am_peak",TRUE,62,35.49568
12614390102,126143901,73536,2,22,"rail_leg","16:53",1013,-75.1675355693758,39.9533981752196,-75.2398193832228,39.9150309622319,42101,42101,"pm_peak",TRUE,37,33.82534
12783680101,127836801,73973,1,22,"rail_leg","11:00",660,-75.1774882627443,40.0265904743566,-75.1847348588828,39.9565152107181,42101,42101,"off_peak",FALSE,24,19.616667
12783680102,127836801,73974,2,22,"rail_leg","11:34",694,-75.1847348588828,39.9565152107181,-75.2318795104928,39.8804695206274,42101,42101,"off_peak",FALSE,15,26.366667
12783680104,127836801,73974,4,22,"rail_leg","13:20",800,-75.2632929428866,39.8756040646847,-75.1583891414117,40.0192666370153,42045,42101,"off_peak",FALSE,1,69.201116
13172830102,131728301,74758,2,22,"rail_leg","6:24",384,-75.274466211559,40.2111841677703,-75.1392078148453,39.9466654688148,42091,42101,"am_peak",TRUE,49,63.162055
13172830105,131728301,74759,5,22,"rail_leg","15:55",955,-75.1588750233838,39.9528401835985,-75.274466211559,40.2111841677703,42101,42091,"off_peak",FALSE,45,46.89438
13277340102,132773401,75013,2,22,"rail_leg","6:43",403,-74.9853265543148,40.0477525065309,-75.1648345113326,39.9541020155151,42101,42101,"am_peak",TRUE,28,36.462687
13277340108,132773401,75018,8,22,"rail_leg","18:15",1095,-75.1588750233838,39.9528401835985,-74.9853265543148,40.0477525065309,42101,42101,"pm_peak",TRUE,30,38.848917
13308540102,133085401,75152,2,22,"rail_leg","8:06",486,-75.4630660144789,40.0474160739304,-75.1588750233838,39.9528401835985,42029,42101,"am_peak",TRUE,38,50.020951
13543270102,135432701,75646,2,22,"rail_leg","7:59",479,-75.2341467351472,39.9457946759268,-75.1588750233838,39.9528401835985,42101,42101,"am_peak",TRUE,22,32.222629
13543270107,135432701,75651,7,22,"rail_leg","17:22",1042,-75.1588750233838,39.9528401835985,-75.2341467351472,39.9457946759268,42101,42101,"pm_peak",TRUE,23,31.780559
13594110101,135941101,75816,1,22,"rail_leg","5:40",340,-74.9969985810132,40.2042357012831,-75.1840170635385,39.9534784074457,42017,42101,"off_peak",FALSE,NA,NA
13629790103,136297901,75918,3,22,"rail_leg","13:00",780,-75.1647675352254,39.9513827603519,-75.2318795104928,39.8804695206274,42101,42101,"off_peak",FALSE,30,36.199896
13765230201,137652302,76200,1,22,"rail_leg","11:00",660,-75.2089552381808,40.2894315326318,-75.1346109509137,40.3071295327499,42017,42017,"off_peak",FALSE,59,27.333333
13765230202,137652302,76201,2,22,"rail_leg","14:00",840,-75.1346109509137,40.3071295327499,-75.2089552381808,40.2894315326318,42017,42017,"off_peak",FALSE,60,25.333333
13771870101,137718701,76262,1,22,"rail_leg","11:15",675,-75.2354698649569,39.9579979858569,-75.2354698649569,39.9579979858569,42101,42101,"off_peak",FALSE,135,7.151229
13900780102,139007801,76574,2,22,"rail_leg","9:15",555,-75.3460361638143,40.1143423687777,-75.1834073455283,39.9599979498596,42091,42101,"am_peak",TRUE,47,50.851946
14033150102,140331501,76866,2,22,"rail_leg","7:49",469,-75.3170969015922,40.0208081125859,-75.1648345113326,39.9541020155151,42091,42101,"am_peak",TRUE,21,27.304952
14033150107,140331501,76871,7,22,"rail_leg","17:15",1035,-75.1648345113326,39.9541020155151,-75.3170969015922,40.0208081125859,42101,42091,"pm_peak",TRUE,27,28.619029
14198050102,141980501,77205,2,22,"rail_leg","6:41",401,-74.8976831541036,40.1863154165969,-75.1648345113326,39.9541020155151,42017,42101,"am_peak",TRUE,49,64.126648
14198050104,141980501,77206,4,22,"rail_leg","16:47",1007,-75.1648345113326,39.9541020155151,-74.8976831541036,40.1863154165969,42101,42017,"pm_peak",TRUE,53,61.302311
14587770202,145877702,77857,2,22,"rail_leg","7:02",422,-75.269943076881,39.9356820759347,-75.1392788470332,40.0429484652339,42045,42101,"am_peak",TRUE,40,53.504653
14587770203,145877702,77857,3,22,"rail_leg","7:49",469,-75.1392788470332,40.0429484652339,-75.1471644147674,40.0425358392666,42101,42101,"am_peak",TRUE,13,9.182213
14587770205,145877702,77858,5,22,"rail_leg","15:58",958,-75.1471644147674,40.0425358392666,-75.1480260525691,39.9820906148628,42101,42101,"off_peak",FALSE,11,33.507331
14587770206,145877702,77859,6,22,"rail_leg","16:25",985,-75.1480260525691,39.9820906148628,-75.1471644147674,40.0425358392666,42101,42101,"pm_peak",TRUE,25,34.150613
14729440201,147294402,78215,1,22,"rail_leg","7:10",430,-75.2784887557887,39.9397339356879,-75.1957094473416,39.9494354858208,42045,42101,"am_peak",TRUE,30,34.214502
14729440202,147294402,78216,2,22,"rail_leg","16:30",990,-75.1957094473416,39.9494354858208,-75.2784887557887,39.9397339356879,42101,42045,"pm_peak",TRUE,30,29.076944
14887230101,148872301,78633,1,22,"rail_leg","7:10",430,-75.269943076881,39.9356820759347,-75.1677276497158,39.9525760413027,42045,42101,"am_peak",TRUE,40,26.931869
14887230105,148872301,78637,5,22,"rail_leg","19:05",1145,-75.1648345113326,39.9541020155151,-75.269943076881,39.9356820759347,42101,42045,"off_peak",FALSE,35,21.166667
14902100103,149021001,78666,3,22,"rail_leg","15:20",920,-75.1941152941134,39.9546263068532,-75.1562910038297,39.9768159139408,42101,42101,"off_peak",FALSE,40,25.396784
16699930301,166999303,78872,1,22,"rail_leg","7:15",435,-75.0778044811142,40.0783798762855,-75.1712542041449,40.055999502503,42101,42101,"am_peak",TRUE,75,60.049459
16723110102,167231101,78926,2,22,"rail_leg","15:30",930,-75.1588750233838,39.9528401835985,-75.1944243101308,40.0409483586041,42101,42101,"off_peak",FALSE,45,34.294573
17068450101,170684501,79333,1,22,"rail_leg","7:00",420,-75.0496128532966,40.0354238877738,-75.1634808483634,39.9480403151119,42101,42101,"am_peak",TRUE,75,47.086422
