"ID","HH_ID","PERSON_NUM","PERSON_ID","HH_WEIGHT","P_WEIGHT","TOUR_NUM","WKSUB_NUM","WKSUB_ID","TRIP_NUM","TRIP_ID","RECORD_ID","NOGO","WHYNO","TOUR_TYPE","TOUR_STOPS","START_TRAV","O_LOC_TYPE","O_GEO_ACC","O_STATE","O_REGION","O_COUNTY","O_CPA","O_MCD","O_TRACT","O_TAZ","ARRIVE","ACTIV1","ACTIV2","ACTIV3","ACTIV4","ACT_DUR1","ACT_DUR2","ACT_DUR3","ACT_DUR4","DEPART","MODE","MODE_AGG","PARTY","HH_MEM","HH_PER_NUM1","HH_PER_NUM2","HH_PER_NUM3","HH_PER_NUM4","HH_PER_NUM5","HH_PER_NUM6","DRVER","VEH_NUM","USE_TOLL","TOLL_RD1","TOLL_RD2","TOLL_RD3","TOLL_RD4","TOLL_RD5","TOLL_B1","TOLL_B2","TOLL_B3","TOLL_B4","TOLL_B5","TOLL_B6","TOLL_B7","TOLL_B8","TOLL_B9","PARK_AT","PARK_TRAV","PARK_PAY","PARK_COST","PARK_UNIT","D_LOC_TYPE","D_GEO_ACC","D_STATE","D_REGION","D_COUNTY","D_CPA","D_MCD","D_TRACT","D_TAZ","TripFactor","Survey_TravTime","Model_TravTime","Model_TravDist","CompositeWeight","DEPART_HOUR","DEPART_MIN","DEPART_MIN_OF_DAY","TRAV_DOW","TRAV_DATE","HOLIDAY","HOL_TYPE","depart_lon","depart_lat","dest_lon","dest_lat","depart_point","dest_point"
81053,1278368,1,127836801,247.6035579,137.6577423,2,NA,1.27837e+12,8,1.27837e+14,12783680108,NA,NA,2,NA,NA,4,1,42,1,42101,"101_117",4210160000,42101023700,2417,"19:30",19,NA,NA,NA,"0:10","","","","19:40",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_117",4210160000,42101023700,2417,1.17,80,9.51848,0.29336,161.0595585,19,40,1180,4,"6/20/2013","",0,-75.1874482344911,40.0457370394131,-75.1874482344911,40.0457370394131,"POINT (-75.187448 40.045737)","POINT (-75.187448 40.045737)"
81057,1278473,1,127847301,254.8908116,101.1651984,1,NA,1.27847e+12,1,1.27847e+14,12784730101,NA,NA,3,1,2,2,1,42,1,42091,"091_403",4209154656,42091203803,10426,"",1,NA,NA,NA,"5:00","","","","8:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42091,"091_403",4209145080,42091206006,10410,1.17,36,21.880141,3.856851,118.3632822,8,0,480,2,"6/18/2013","",0,-75.3505492479473,40.1203018431899,-75.4109709119456,40.1265917475322,"POINT (-75.350549 40.120302)","POINT (-75.410971 40.126592)"
81232,1285210,1,128521001,191.540435,88.09888397,1,NA,1.28521e+12,1,1.28521e+14,12852100101,NA,NA,1,2,2,1,1,42,1,42101,"101_112",4210160000,42101002300,844,"",1,NA,NA,NA,"6:01","","","","9:04",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_112",4210160000,42101037200,804,1.12,33,13.606034,1.691197,98.67075004,9,4,544,3,"6/26/2013","",0,-75.1629816913276,39.9348297671495,-75.1661003080911,39.9138576581668,"POINT (-75.162982 39.934830)","POINT (-75.166100 39.913858)"
81233,1285210,1,128521001,191.540435,88.09888397,1,NA,1.28521e+12,2,1.28521e+14,12852100102,NA,NA,1,NA,NA,2,1,42,1,42101,"101_112",4210160000,42101037200,804,"9:37",5,NA,NA,NA,"0:00","","","","10:05",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_112",4210160000,42101002900,834,1.12,18,16.919866,1.504639,98.67075004,10,5,605,3,"6/26/2013","",0,-75.1661003080911,39.9138576581668,-75.1655746637264,39.9307064691021,"POINT (-75.166100 39.913858)","POINT (-75.165575 39.930706)"
81235,1285210,1,128521001,191.540435,88.09888397,2,NA,1.28521e+12,4,1.28521e+14,12852100104,NA,NA,2,2,NA,1,1,42,1,42101,"101_112",4210160000,42101002300,844,"10:45",1,NA,NA,NA,"4:01","","","","16:05",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000901,40,1.12,23,13.256756,1.093825,98.67075004,16,5,965,3,"6/26/2013","",0,-75.1629816913276,39.9348297671495,-75.1611907875754,39.9477574019743,"POINT (-75.162982 39.934830)","POINT (-75.161191 39.947757)"
81237,1285210,1,128521001,191.540435,88.09888397,2,NA,1.28521e+12,6,1.28521e+14,12852100106,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000901,40,"17:20",13,NA,NA,NA,"0:01","","","","18:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_112",4210160000,42101002300,844,1.12,15,11.059562,0.959451,98.67075004,18,30,1110,3,"6/26/2013","",0,-75.1611907875754,39.9477574019743,-75.1629816913276,39.9348297671495,"POINT (-75.161191 39.947757)","POINT (-75.162982 39.934830)"
81388,1290460,1,129046001,309.3098808,517.0198361,1,NA,1.29046e+12,1,1.29046e+14,12904600101,NA,NA,1,2,2,1,1,42,1,42101,"101_114",4210160000,42101030000,1605,"",1,NA,NA,NA,"0:00","","","","6:35",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,94,1.17,22,30.975616,7.494924,604.9132082,6,35,395,4,"6/27/2013","",0,-75.0806751855718,40.016348069306,-75.1675355693758,39.9533981752196,"POINT (-75.080675 40.016348)","POINT (-75.167536 39.953398)"
81390,1290460,1,129046001,309.3098808,517.0198361,1,NA,1.29046e+12,3,1.29046e+14,12904600103,NA,NA,1,NA,NA,2,1,42,1,42101,"101_103",4210160000,42101000402,98,"7:03",5,NA,NA,NA,"9:57","","","","17:00",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_114",4210160000,42101030000,1605,1.17,40,32.163669,7.524876,604.9132082,17,0,1020,4,"6/27/2013","",0,-75.1672929773502,39.9544153783527,-75.0806751855718,40.016348069306,"POINT (-75.167293 39.954415)","POINT (-75.080675 40.016348)"
81454,1291848,3,129184803,218.3626797,162.603295,1,NA,1.29185e+12,1,1.29185e+14,12918480301,NA,NA,3,1,2,1,1,42,1,42045,"045_202",4204564832,42045403901,4231,"",1,NA,NA,NA,"5:00","","","","8:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,42,1,42045,"045_206",4204547616,42045408001,5029,1.15,95,76.919532,14.028496,186.9937892,8,0,480,3,"6/19/2013","",0,-75.3264776780465,39.8728102528069,-75.3938186136374,39.9651711354682,"POINT (-75.326478 39.872810)","POINT (-75.393819 39.965171)"
81455,1291848,3,129184803,218.3626797,162.603295,1,NA,1.29185e+12,2,1.29185e+14,12918480302,NA,NA,3,NA,NA,3,1,42,1,42045,"045_206",4204547616,42045408001,5029,"9:35",3,NA,NA,NA,"3:20","","","","13:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,42,1,42045,"045_202",4204564832,42045403901,4231,1.15,90,67.826421,14.307619,186.9937892,13,0,780,3,"6/19/2013","",0,-75.3938186136374,39.9651711354682,-75.3264776780465,39.8728102528069,"POINT (-75.393819 39.965171)","POINT (-75.326478 39.872810)"
81494,1295100,1,129510001,342.2557249,572.3909271,1,NA,1.2951e+12,3,1.2951e+14,12951000103,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,96,"9:15",96,NA,NA,NA,"0:15","","","","9:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,88,1.17,20,9.200766,0.999654,669.6973848,9,30,570,2,"6/25/2013","",0,-75.1706866571216,39.953785415184,-75.1541388337345,39.9522458625874,"POINT (-75.170687 39.953785)","POINT (-75.154139 39.952246)"
81495,1295100,1,129510001,342.2557249,572.3909271,1,NA,1.2951e+12,4,1.2951e+14,12951000104,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,88,"9:50",9,NA,NA,NA,"1:05","","","","11:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,71,1.17,10,5.820182,0.310596,669.6973848,11,0,660,2,"6/25/2013","",0,-75.1541388337345,39.9522458625874,-75.1584725274299,39.950967187359,"POINT (-75.154139 39.952246)","POINT (-75.158473 39.950967)"
81496,1295100,1,129510001,342.2557249,572.3909271,1,NA,1.2951e+12,5,1.2951e+14,12951000105,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,71,"11:10",96,NA,NA,NA,"0:07","","","","11:17",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_101",4210160000,42101020500,1435,1.17,65,30.404858,5.484603,669.6973848,11,17,677,2,"6/25/2013","",0,-75.1584725274299,39.950967187359,-75.1661426003533,40.014873112626,"POINT (-75.158473 39.950967)","POINT (-75.166143 40.014873)"
81497,1295100,1,129510001,342.2557249,572.3909271,1,NA,1.2951e+12,6,1.2951e+14,12951000106,NA,NA,2,NA,NA,4,1,42,1,42101,"101_101",4210160000,42101020500,1435,"12:22",96,NA,NA,NA,"0:12","","","","12:44",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_108",4210160000,42101980100,3216,1.17,-22,41.48002,6.366819,669.6973848,12,44,764,2,"6/25/2013","",0,-75.1661426003533,40.014873112626,-75.211934088646,40.0470512663366,"POINT (-75.166143 40.014873)","POINT (-75.211934 40.047051)"
81596,1298851,2,129885102,171.7556139,146.6079919,1,NA,1.29885e+12,1,1.29885e+14,12988510201,NA,NA,1,1,2,1,1,42,1,42045,"045_203",4204579000,42045401302,4436,"",1,NA,NA,NA,"4:00","","","","8:05",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_103",4210160000,42101000402,81,1.17,60,43.702994,8.047607,171.5313506,8,5,485,2,"6/25/2013","",0,-75.3033644043198,39.9449510611518,-75.1692942790448,39.9527602328087,"POINT (-75.303364 39.944951)","POINT (-75.169294 39.952760)"
81597,1298851,2,129885102,171.7556139,146.6079919,1,NA,1.29885e+12,2,1.29885e+14,12988510202,NA,NA,1,NA,NA,2,1,42,1,42101,"101_103",4210160000,42101000402,81,"9:05",5,NA,NA,NA,"8:00","","","","18:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42045,"045_203",4204579000,42045401302,4436,1.17,120,43.757699,8.086067,171.5313506,18,0,1080,2,"6/25/2013","",0,-75.1692942790448,39.9527602328087,-75.3033644043198,39.9449510611518,"POINT (-75.169294 39.952760)","POINT (-75.303364 39.944951)"
81681,1302835,1,130283501,252.2589939,852.708807,1,NA,1.30284e+12,1,1.30284e+14,13028350101,NA,NA,1,2,2,1,1,42,1,42017,"017_504",4201719792,42017104603,14605,"",1,5,NA,NA,"4:00","2:00","","","9:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42017,"017_504",4201719792,42017104604,14620,1.12,10,72.313455,3.431212,955.0338638,9,30,570,5,"6/28/2013","",0,-75.1411591473044,40.2793198687386,-75.1477600680928,40.3266281579924,"POINT (-75.141159 40.279320)","POINT (-75.147760 40.326628)"
81724,1305421,1,130542101,228.5733628,141.1147165,1,NA,1.30542e+12,3,1.30542e+14,13054210103,NA,NA,2,NA,NA,4,1,42,1,42101,"101_117",4210160000,42101038700,2441,"12:15",16,NA,NA,NA,"0:00","","","","13:15",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_117",4210160000,42101025700,2436,1.17,345,20.600137,1.563883,165.1042183,13,15,795,4,"7/25/2013","",0,-75.2128647817132,40.0824469736708,-75.1962680244175,40.0724717157188,"POINT (-75.212865 40.082447)","POINT (-75.196268 40.072472)"
81787,1308444,2,130844402,260.0275356,146.9800072,1,NA,1.30844e+12,1,1.30844e+14,13084440201,NA,NA,3,1,2,2,1,42,1,42101,"101_115",4210160000,42101029000,2610,"",1,NA,NA,NA,"1:30","","","","5:15",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_101",4210160000,42101017000,1420,1.12,NA,28.305899,4.723481,164.6176081,5,15,315,4,"7/25/2013","",0,-75.1139704218066,40.0309825414845,-75.1859236878394,40.0056791510122,"POINT (-75.113970 40.030983)","POINT (-75.185924 40.005679)"
81788,1308444,2,130844402,260.0275356,146.9800072,1,NA,1.30844e+12,2,1.30844e+14,13084440202,NA,NA,3,NA,NA,2,1,42,1,42101,"101_101",4210160000,42101017000,1420,"9999",5,NA,NA,NA,"8:00","","","","14:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_115",4210160000,42101029000,2610,1.12,600,29.215779,4.74317,164.6176081,14,0,840,4,"7/25/2013","",0,-75.1859236878394,40.0056791510122,-75.1139704218066,40.0309825414845,"POINT (-75.185924 40.005679)","POINT (-75.113970 40.030983)"
82009,1320564,2,132056402,670.1917446,202.6782403,1,NA,1.32056e+12,1,1.32056e+14,13205640201,NA,NA,3,1,2,2,1,42,1,42101,"101_112",4210160000,42101002300,844,"",1,NA,NA,NA,"4:30","","","","7:45",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_103",4210160000,42101000100,66,1.12,20,22.243986,2.139667,226.9996291,7,45,465,2,"7/23/2013","",0,-75.1629816913276,39.9348297671495,-75.1446587384151,39.9502859178682,"POINT (-75.162982 39.934830)","POINT (-75.144659 39.950286)"
82010,1320564,2,132056402,670.1917446,202.6782403,1,NA,1.32056e+12,2,1.32056e+14,13205640202,NA,NA,3,NA,NA,2,1,42,1,42101,"101_103",4210160000,42101000100,66,"8:05",5,NA,NA,NA,"9:15","","","","17:20",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_112",4210160000,42101002300,844,1.12,21,22.243314,2.123985,226.9996291,17,20,1040,2,"7/23/2013","",0,-75.1446587384151,39.9502859178682,-75.1629816913276,39.9348297671495,"POINT (-75.144659 39.950286)","POINT (-75.162982 39.934830)"
82136,1324923,1,132492301,368.9100428,154.4524134,1,NA,1.32492e+12,1,1.32492e+14,13249230101,NA,NA,1,2,2,1,1,42,1,42101,"101_104",4210160000,42101032100,3003,"",1,NA,NA,NA,"0:00","","","","8:00",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_109",4210160000,42101038200,621,1.17,60,30.857729,3.592678,180.7093237,8,0,480,5,"7/26/2013","",0,-75.0589769417546,40.017025533914,-75.1018775098952,39.9927596244991,"POINT (-75.058977 40.017026)","POINT (-75.101878 39.992760)"
82153,1325280,2,132528002,416.9251997,279.0196009,1,NA,1.32528e+12,1,1.32528e+14,13252800201,NA,NA,1,2,2,1,1,42,1,42101,"101_112",4210160000,42101003901,817,"",1,NA,NA,NA,"6:20","","","","9:20",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_103",4210160000,42101000402,95,1.17,40,23.304787,2.44103,326.452933,9,20,560,5,"6/28/2013","",0,-75.1738700412219,39.9219806989111,-75.1691139313301,39.9535949564727,"POINT (-75.173870 39.921981)","POINT (-75.169114 39.953595)"
82160,1325585,1,132558501,106.969976,93.99800335,1,NA,1.32559e+12,2,1.32559e+14,13255850102,NA,NA,1,NA,NA,2,1,42,1,42101,"101_108",4210160000,42101021100,3208,"7:05",5,NA,NA,NA,"4:00","","","","12:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,88,1.15,60,27.146609,8.424122,108.0977039,12,0,720,2,"6/25/2013","",0,-75.2065311183375,40.0264644764131,-75.1541388337345,39.9522458625874,"POINT (-75.206531 40.026464)","POINT (-75.154139 39.952246)"
82198,1327181,4,132718104,348.9361683,3000.840687,1,NA,1.32718e+12,2,1.32718e+14,13271810402,NA,NA,1,NA,NA,4,1,42,1,42045,"045_203",4204579000,42045400500,4459,"9:50",1,14,2,NA,"0:01","0:01","0:03","","9:55",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42091,"091_402",4209179136,42091205801,10212,1.12,5,44.007047,15.497011,3360.941569,9,55,595,1,"7/22/2013","",0,-75.2626735411038,39.9640057100153,-75.3922133622912,40.087943010321,"POINT (-75.262674 39.964006)","POINT (-75.392213 40.087943)"
82201,1327181,4,132718104,348.9361683,3000.840687,1,NA,1.32718e+12,5,1.32718e+14,13271810405,NA,NA,1,NA,NA,2,1,42,1,42091,"091_402",4209179136,42091205801,10219,"17:00",1,NA,NA,NA,"0:37","","","","17:37",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42091,"091_402",4209179136,42091205801,10219,1.12,10,12.413864,0.371649,3360.941569,17,37,1057,1,"7/22/2013","",0,-75.4050587593771,40.0953145055857,-75.4050587593771,40.0953145055857,"POINT (-75.405059 40.095315)","POINT (-75.405059 40.095315)"
82235,1327716,2,132771602,439.5779854,157.0218733,1,NA,1.32772e+12,1,1.32772e+14,13277160201,NA,NA,1,1,2,1,1,42,1,42101,"101_112",4210160000,42101003901,817,"",1,NA,NA,NA,"5:00","","","","8:00",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_103",4210160000,42101000901,41,1.17,20,15.361359,2.069512,183.7155918,8,0,480,3,"7/24/2013","",0,-75.1738700412219,39.9219806989111,-75.1634808483634,39.9480403151119,"POINT (-75.173870 39.921981)","POINT (-75.163481 39.948040)"
82236,1327716,2,132771602,439.5779854,157.0218733,1,NA,1.32772e+12,2,1.32772e+14,13277160202,NA,NA,1,NA,NA,2,1,42,1,42101,"101_103",4210160000,42101000901,41,"8:20",5,NA,NA,NA,"8:10","","","","16:30",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_112",4210160000,42101003901,817,1.17,20,18.005271,2.06619,183.7155918,16,30,990,3,"7/24/2013","",0,-75.1634808483634,39.9480403151119,-75.1738700412219,39.9219806989111,"POINT (-75.163481 39.948040)","POINT (-75.173870 39.921981)"
82396,1330403,1,133040301,1019.897822,605.8669467,1,NA,1.3304e+12,2,1.3304e+14,13304030102,NA,NA,1,NA,NA,4,1,42,1,42101,"101_113",4210160000,42101034400,3405,"7:22",19,NA,NA,NA,"0:00","","","","7:25",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_114",4210160000,42101030900,1624,1.12,20,33.359542,5.058729,678.5709803,7,25,445,1,"6/24/2013","",0,-75.0503988334115,40.0876996804033,-75.0851931466197,40.0437712425002,"POINT (-75.050399 40.087700)","POINT (-75.085193 40.043771)"
82400,1330403,1,133040301,1019.897822,605.8669467,1,NA,1.3304e+12,6,1.3304e+14,13304030106,NA,NA,1,NA,NA,4,1,42,1,42101,"101_114",4210160000,42101030900,1624,"16:22",19,NA,NA,NA,"0:00","","","","16:27",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_113",4210160000,42101034400,3405,1.12,21,27.130572,4.806188,678.5709803,16,27,987,1,"6/24/2013","",0,-75.0851931466197,40.0437712425002,-75.0503988334115,40.0876996804033,"POINT (-75.085193 40.043771)","POINT (-75.050399 40.087700)"
82412,1330403,3,133040303,1019.897822,781.3241045,1,NA,1.3304e+12,2,1.3304e+14,13304030302,NA,NA,2,NA,NA,4,1,42,1,42101,"101_113",4210160000,42101034400,3408,"7:05",19,NA,NA,NA,"0:00","","","","7:15",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_114",4210160000,42101030200,1610,1.12,25,41.474527,7.059996,875.0829971,7,15,435,1,"6/24/2013","",0,-75.0575931303197,40.0979296280696,-75.0798260530761,40.0248633027149,"POINT (-75.057593 40.097930)","POINT (-75.079826 40.024863)"
82413,1330403,3,133040303,1019.897822,781.3241045,1,NA,1.3304e+12,3,1.3304e+14,13304030303,NA,NA,2,NA,NA,4,1,42,1,42101,"101_114",4210160000,42101030200,1610,"7:40",19,NA,NA,NA,"0:00","","","","7:52",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,76,1.12,18,32.520773,7.968457,875.0829971,7,52,472,1,"6/24/2013","",0,-75.0798260530761,40.0248633027149,-75.1662257986882,39.9519342771783,"POINT (-75.079826 40.024863)","POINT (-75.166226 39.951934)"
82416,1330403,3,133040303,1019.897822,781.3241045,1,NA,1.3304e+12,6,1.3304e+14,13304030306,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,76,"15:15",19,NA,NA,NA,"0:00","","","","15:25",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_114",4210160000,42101030200,1610,1.12,40,32.87982,7.962998,875.0829971,15,25,925,1,"6/24/2013","",0,-75.1662257986882,39.9519342771783,-75.0798260530761,40.0248633027149,"POINT (-75.166226 39.951934)","POINT (-75.079826 40.024863)"
82417,1330403,3,133040303,1019.897822,781.3241045,1,NA,1.3304e+12,7,1.3304e+14,13304030307,NA,NA,2,NA,NA,4,1,42,1,42101,"101_114",4210160000,42101030200,1610,"16:05",19,NA,NA,NA,"0:00","","","","16:17",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_113",4210160000,42101034400,3405,1.12,33,37.528199,6.49666,875.0829971,16,17,977,1,"6/24/2013","",0,-75.0798260530761,40.0248633027149,-75.0503988334115,40.0876996804033,"POINT (-75.079826 40.024863)","POINT (-75.050399 40.087700)"
82991,1356136,1,135613601,669.0737258,529.3815028,1,NA,1.35614e+12,1,1.35614e+14,13561360101,NA,NA,1,6,2,1,1,42,1,42101,"101_111",4210160000,42101011200,1228,"",1,NA,NA,NA,"4:40","","","","7:40",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_103",4210160000,42101000902,38,1.17,25,40.953937,4.950414,619.3763583,7,40,460,1,"7/22/2013","",0,-75.233360759861,39.9720395071482,-75.1550731760754,39.9469560187574,"POINT (-75.233361 39.972040)","POINT (-75.155073 39.946956)"
82992,1356136,1,135613601,669.0737258,529.3815028,1,1,1.35614e+12,2,1.35614e+14,13561360102,NA,NA,1,NA,NA,2,1,42,1,42101,"101_103",4210160000,42101000902,38,"8:05",5,NA,NA,NA,"3:40","","","","11:45",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000600,57,1.17,15,8.011987,0.462183,619.3763583,11,45,705,1,"7/22/2013","",0,-75.1550731760754,39.9469560187574,-75.1603747972298,39.949646258079,"POINT (-75.155073 39.946956)","POINT (-75.160375 39.949646)"
