record_id,depart_time,depart_min_of_day,depart_lon,depart_lat,dest_lon,dest_lat,peak_period,is_peak,survey_travtime,model_travtime,scenario,service_date,tt_1_min,tt_1_offset_min,tt_2_min,tt_2_offset_min,tt_3_min,tt_3_offset_min,tt_4_min,tt_4_offset_min,tt_5_min,tt_5_offset_min,tt_6_min,tt_6_offset_min,tt_7_min,tt_7_offset_min,tt_8_min,tt_8_offset_min,n_ok,tt_mean_min,tt_sd_min
2118520102,16:30,990,-75.1957094473416,39.9494354858208,-75.0806751855718,40.016348069306,pm_peak,TRUE,450,41.188615,cut,20251015,43.3666666666667,-29.75,42.8666666666667,-21.25,42.3666666666667,-12.75,49.8666666666667,-4.25,41.3666666666667,4.25,40.8666666666667,12.75,48.3666666666667,21.25,47.8666666666667,29.75,8,44.6166666666667,3.51527279981837
2297970201,8:30,510,-75.1800070313661,39.946441631749,-75.1941152941134,39.9546263068532,am_peak,TRUE,30,14.326086,cut,20251015,15.1666666666667,-29.75,16.6666666666667,-21.25,17.2166666666667,-12.75,19.6666666666667,-4.25,20.9666666666667,4.25,22.6666666666667,12.75,25.1666666666667,21.25,16.6666666666667,29.75,8,19.2729166666667,3.46311559767461
2350960102,9:15,555,-75.1941152941134,39.9546263068532,-75.1977262540913,39.9594259908695,am_peak,TRUE,13,6.95,cut,20251015,10.0166666666667,-29.75,11.5166666666667,-21.25,15.0166666666667,-12.75,6.51666666666667,-4.25,13.0166666666667,4.25,19.5166666666667,12.75,11.0166666666667,21.25,17.5166666666667,29.75,8,13.0166666666667,4.20883424647321
2350960104,15:15,915,-75.216704781889,39.9569805572676,-75.2162654488479,39.9464660922369,off_peak,FALSE,25,12.204772,cut,20251015,21.9166666666667,-29.75,19.3166666666667,-21.25,30.8166666666667,-12.75,33.4166666666667,-4.25,24.9166666666667,4.25,26.3166666666667,12.75,31.9166666666667,21.25,23.8166666666667,29.75,8,26.5541666666667,5.04464001264142
2428050101,13:00,780,-75.1335381361008,40.3211737824194,-75.1346109509137,40.3071295327499,off_peak,FALSE,30,12.21407,cut,20251015,43.1833333333333,-29.75,34.6833333333333,-21.25,26.1833333333333,-12.75,17.6833333333333,-4.25,,4.25,,12.75,,21.25,41.6833333333333,29.75,5,32.6833333333333,10.7529065838033
2435040101,8:16,496,-75.1724998481553,39.9491635804723,-75.175827602964,39.9495803344789,am_peak,TRUE,1,4.583333,cut,20251015,9.7,-29.75,7.35,-21.25,10.85,-12.75,8.35,-4.25,11.85,4.25,7.2,12.75,6.85,21.25,10.2,29.75,8,9.04375,1.86957548657443
2435040102,8:29,509,-75.175827602964,39.9495803344789,-75.216704781889,39.9569805572676,am_peak,TRUE,15,16.40586,cut,20251015,21.2833333333333,-29.75,19.2333333333333,-21.25,22.7333333333333,-12.75,26.2333333333333,-4.25,17.7333333333333,4.25,21.2333333333333,12.75,25.3833333333333,21.25,28.8833333333333,29.75,8,22.8395833333333,3.75323075115674
2435040103,15:16,916,-75.216704781889,39.9569805572676,-75.1724998481553,39.9491635804723,off_peak,FALSE,23,23.072828,cut,20251015,34.7833333333333,-29.75,26.2833333333333,-21.25,31.7,-12.75,35.2,-4.25,26.7,4.25,30.2,12.75,32.7833333333333,21.25,30.2833333333333,29.75,8,30.9916666666667,3.32767376682461
2526520102,14:00,840,-75.1491317030119,40.0304553583606,-75.1571977835929,40.0823045185899,off_peak,FALSE,60,34.180643,cut,20251015,72.3333333333333,-29.75,63.8333333333333,-21.25,55.3333333333333,-12.75,72.9833333333333,-4.25,64.4833333333333,4.25,55.9833333333333,12.75,82.3333333333333,21.25,73.8333333333333,29.75,8,67.6395833333333,9.38552980086138
2526520103,15:30,930,-75.1571977835929,40.0823045185899,-75.1659426772114,39.9531940428398,off_peak,FALSE,30,51.767852,cut,20251015,67.6,-29.75,70.1,-21.25,61.6,-12.75,53.1,-4.25,61.6,4.25,53.1,12.75,68.6,21.25,60.1,29.75,8,61.975,6.57783073230507
2526520104,17:20,1040,-75.1659426772114,39.9531940428398,-75.1525134507185,40.0198296932081,pm_peak,TRUE,45,26.076231,cut,20251015,39.4833333333333,-29.75,30.9833333333333,-21.25,30.4833333333333,-12.75,29.5666666666667,-4.25,37.4833333333333,4.25,28.9833333333333,12.75,33.4,21.25,35.9833333333333,29.75,8,33.2958333333333,3.9427324140612
2579920102,8:10,490,-75.2162654488479,39.9464660922369,-75.1608290378846,39.9512565309348,am_peak,TRUE,20,25.871289,cut,20251015,27.1,-29.75,26.6,-21.25,20.15,-12.75,27.6,-4.25,25.1,4.25,26.65,12.75,26.1,21.25,25.0833333333333,29.75,8,25.5479166666667,2.35433469691108
2579920105,17:45,1065,-75.1608290378846,39.9512565309348,-75.2162654488479,39.9464660922369,pm_peak,TRUE,20,23.865408,cut,20251015,31.9166666666667,-29.75,30.4166666666667,-21.25,28.9166666666667,-12.75,33.5166666666667,-4.25,33.6166666666667,4.25,27.4166666666667,12.75,36.1333333333333,21.25,40.1166666666667,29.75,8,32.75625,4.07660706941602
2672010201,9:30,570,-75.1669894744938,39.9484799410289,-75.1662120144978,39.9238115855567,off_peak,FALSE,27,15.590835,cut,20251015,33.8,-29.75,30.6833333333333,-21.25,36.7,-12.75,33.6833333333333,-4.25,25.1833333333333,4.25,36.3,12.75,36.8,21.25,28.3,29.75,8,32.68125,4.27403045257329
2688810102,14:55,895,-75.1941152941134,39.9546263068532,-75.150229373412,39.9517620658106,off_peak,FALSE,35,15.35,cut,20251015,19.6,-29.75,19.1,-21.25,18.6,-12.75,15.1166666666667,-4.25,17.6,4.25,17.1,12.75,24.6,21.25,16.1,29.75,8,18.4770833333333,2.89735699895009
2688810103,17:30,1050,-75.150229373412,39.9517620658106,-75.2165947836222,39.9537421538695,pm_peak,TRUE,30,23.31013,cut,20251015,28.5333333333333,-29.75,28.5833333333333,-21.25,28.0833333333333,-12.75,26.0333333333333,-4.25,35.0833333333333,4.25,34.5833333333333,12.75,34.0833333333333,21.25,31.7166666666667,29.75,8,30.8375,3.47280534786028
2774350204,10:13,613,-75.2162654488479,39.9464660922369,-75.1725391195037,39.9527196860213,off_peak,FALSE,18,21.749239,cut,20251015,22.8333333333333,-29.75,29.3333333333333,-21.25,20.8333333333333,-12.75,25.3333333333333,-4.25,18.8333333333333,4.25,25.3333333333333,12.75,30.0833333333333,21.25,23.5833333333333,29.75,8,24.5208333333333,3.8747119708622
2920170201,8:00,480,-75.1722288078707,39.9400534674801,-75.1725391195037,39.9527196860213,am_peak,TRUE,15,12.527511,cut,20251015,25.7666666666667,-29.75,17.2666666666667,-21.25,28.7833333333333,-12.75,20.4666666666667,-4.25,30.6166666666667,4.25,30.2833333333333,12.75,32.15,21.25,25.15,29.75,8,26.3104166666667,5.23893344213411
2966540202,8:03,483,-75.1611907875754,39.9477574019743,-75.1984494658686,39.9539400028283,am_peak,TRUE,27,19.191247,cut,20251015,23.0166666666667,-29.75,26.5166666666667,-21.25,30.0166666666667,-12.75,21.5166666666667,-4.25,25.0166666666667,4.25,28.5166666666667,12.75,28.1666666666667,21.25,23.5166666666667,29.75,8,25.7854166666667,3.00463184100815
2966540203,17:00,1020,-75.1984494658686,39.9539400028283,-75.1584424033225,39.9474108270156,pm_peak,TRUE,35,23.412371,cut,20251015,25.7666666666667,-29.75,25.2666666666667,-21.25,24.7666666666667,-12.75,24.2666666666667,-4.25,31.7666666666667,4.25,31.15,12.75,22.7666666666667,21.25,30.15,29.75,8,26.9875,3.47995108066328
